id;owner;pool_id;position_amountCollectedUSD;position_amountDepositedUSD;position_amountWithdrawnUSD;position_id;position_liquidity;position_withdrawnToken0;position_withdrawnToken1;position_token0.id;position_token1.id;event_amount;event_amount0;event_amount1;event_amountUSD;event_timestamp;price_0;price_1;initialValue;HODLValue;finalValue;event_fees0;event_fees1;lossVersusHODLFees;lossVersusHODLExact;lossVersusHODLEst;weightedDurationSeconds;IL_initial;IL_final;absolute_return;relative_return;IL_total_abs;IL_total_rel;IL_annualized;relativeBurnSize;IL_formula;IL_formula_total;IL_annualized_total;IL_fees;event_feesUSD;price0_lower;price1_lower;price0_upper;price1_upper;IL_formula_annualized;average_mint_price0;average_mint_price1;priceQuotient0;priceQuotient1
363786#16174289;0x81077ffb1a13c211062d844891dd99fd19b84e59;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;226967,75796;228319,427717;226816,017128;363786;0;0;179.99999999999999035;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1,0002890178731722e+16;0,0;180,0;226816,017128;1670916467;1,0;1263,6845;229092,03;227463,21;227463,21;76,585769;0,059643;-495,45204;-647,192872;0,0;2398188,0;-0,002825;-0,002853;-1351,669758;-0,00592;-647,192872;-0,002835;-0,036903;1,0;-0,002853;-0,002853;-0,036903;-0,002184;151,740831;0,0001;1276,714229;0,000783;10016,029659;-0,036903;1,0;1272,7335;1,007161;0,99289
363796#17083248;0x908841a9d510941bc5f1d4712eb47f8196b46d90;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;221816,874476;147529,592036;213993,708453;363796;0;56483.057387;79.532182750091158855;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;6390735391967489,0;56483,057387;79,532183;213993,708453;1681939007;1,0;1969,9798;146364,3525;226547,677;213159,850855;3858,876337;2,001697;-4730,802524;-12553,968547;-13387,826145;13419936,0;-0,085772;-0,058665;74287,28244;0,503542;-12553,968547;-0,085095;-0,132523;1,0;-0,059923;-0,059923;-0,132523;-0,022107;7823,166023;0,0001;1276,714229;0,000783;10016,029659;-0,135246;1,0;1272,7335;0,646064;1,547834
364245#15989071;0x8396622b048b3354ee63bc16841347951d99c9fc;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;29169,486835;29836,218579;29123,966056;364245;0;14894.580658;11.963725577511069177;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3593475492477193,0;14894,580658;11,963726;29123,966056;1668679991;1,0;1192,6371;29843,33746;29232,48772;29162,963636;9,253563;0,030493;-63,000885;-108,521664;-69,524084;117360,0;-0,003636;-0,003726;-666,731745;-0,022346;-108,521664;-0,003637;-0,633527;1,0;-0,002809;-0,002809;-0,633527;-0,002163;45,520778;0,000654;927,09964;0,001079;1528,490687;-0,530642;1,0;1255,6113;1,052802;0,949846
365269#15992767;0x2fce8f7260286547c88fb4fd1ecab68e8b9fee2f;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;1475,610412;1475,903368;1474,591213;365269;0;12.553849;1.212788642520422359;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;2142166500174845,0;12,553849;1,212789;1474,591213;1668724643;1,0;1205,4641;1475,983044;1474,44788;1474,527018;0,250437;0,000638;1,162532;0,143333;0,079139;61320,0;9,7e-05;9,7e-05;-0,292956;-0,000198;0,143333;9,7e-05;0,051293;1,0;-1,5e-05;-1,5e-05;0,051293;0,000788;1,0192;0,000799;1202,367787;0,000832;1251,434845;-0,007648;1,0;1206,7759;1,001088;0,998913
365491#19289928;0x31fd3759cad280570fb892dfa9b956924a9ba670;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;7034,335544;5235,748184;6235,405665;365491;0;6235.405665;0;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;232032466208191,0;6235,405665;0,0;6235,405665;1708686899;1,0;2939,7056;5212,397012;8700,415987;6235,405665;330,180135;0,170637;-1666,080443;-2465,010322;-2465,010322;39996744,0;-0,472913;-0,395325;1798,58736;0,343521;-2465,010322;-0,470804;-0,327612;1,0;-0,28659;-0,28659;-0,327612;-0,267197;798,929879;0,000413;498,743554;0,002005;2421,186649;-0,233902;1,0;1188,5892;0,404323;2,473273
366824#17046938;0xbb232b85c2456c16594a76dc2e6eb9090f21fd5a;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;11369,317536;8806,815995;10431,000237;366824;0;10431.000237;0;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;703592964718027,0;10431,000237;0,0;10431,000237;1681494143;1,0;2074,404;8815,135518;12710,677401;10431,000237;473,198422;0,260972;-1341,359866;-2279,677164;-2279,677164;12709536,0;-0,258609;-0,218548;2562,501541;0,290968;-2279,677164;-0,258854;-0,457902;1,0;-0,182307;-0,182307;-0,457902;-0,128594;938,317298;0,000494;908,742746;0,0011;2022,363284;-0,393316;1,0;1211,563;0,584054;1,712172
370440#16088089;0xd5102725cc00421854dd616a2d8769ce36017315;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;1464,065983;1395,114362;1445,669154;370440;0;1445.669154;0;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;273654450647379,0;1445,669154;0,0;1445,669154;1669875179;1,0;1281,872;1395,636168;1500,57231;1445,669154;12,374476;0,004703;-36,506326;-54,903156;-54,903156;818820,0;-0,039339;-0,037978;68,951621;0,049424;-54,903156;-0,039354;-0,77512;1,0;-0,037901;-0,037901;-0,77512;-0,025252;18,396829;0,000783;927,09964;0,001079;1276,714229;-0,77443;1,0;1100,5645;0,85856;1,16474
371950#16436209;0xbf246450f226f236ffd523dd527d28c5a852d6dd;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;216997,356339;203418,97317;213072,260579;371950;0;213072.260579;0;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1,7413199619330968e+16;213072,260579;0,0;213072,260579;1674075275;1,0;1521,6345;203399,567851;226176,142186;213072,260579;2227,13476;1,11588;-9178,785847;-13103,881607;-13103,881607;4903824,0;-0,064424;-0,0615;13578,383169;0,066751;-13103,881607;-0,064418;-0,335329;1,0;-0,055131;-0,055131;-0,335329;-0,043078;3925,09576;0,000667;700,696644;0,001427;1498,226041;-0,305762;1,0;1160,6409;0,762759;1,31103
372607#16044355;0x82793b1ed5e2a025136a5221f954e3dfa8cc0596;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;236,936446;233,74687;236,471494;372607;0;155.77815;0.068108579142766039;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;54706929171351,0;155,77815;0,068109;236,471494;1669347371;1,0;1184,7763;233,733763;236,637959;236,47158;0,360193;8,8e-05;0,298487;-0,166465;-0,166379;122676,0;-0,000712;-0,000704;3,189576;0,013645;-0,166465;-0,000712;-0,165691;1,0;-0,001533;-0,001533;-0,165691;0,001262;0,464952;0,000768;1004,311034;0,000996;1302,504265;-0,326078;1,0;1152,3288;0,972613;1,028158
376725#16079439;0x207f17204c721e0d5e4c390d0662d68e282556d1;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;6221,175418;5957,622917;6212,744914;376725;0;3416.647514;2.196631584621511545;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;492097340145618,0;3416,647514;2,196632;6212,744914;1669770695;1,0;1270,8678;5961,178085;6237,954572;6208,275863;7,678125;0,000591;-16,779155;-25,209659;-29,678709;154152,0;-0,004229;-0,004058;263,552501;0,044238;-25,209659;-0,004231;-0,564987;1,0;-0,004735;-0,004735;-0,564987;-0,002701;8,430504;0,000558;822,268551;0,001216;1793,686089;-0,621559;1,0;1170,7434;0,921216;1,085522
