id;owner;pool_id;position_amountCollectedUSD;position_amountDepositedUSD;position_amountWithdrawnUSD;position_id;position_liquidity;position_withdrawnToken0;position_withdrawnToken1;position_token0.id;position_token1.id;event_amount;event_amount0;event_amount1;event_amountUSD;event_timestamp;price_0;price_1;initialValue;HODLValue;finalValue;event_fees0;event_fees1;lossVersusHODLFees;lossVersusHODLExact;lossVersusHODLEst;weightedDurationSeconds;IL_initial;IL_final;absolute_return;relative_return;IL_total_abs;IL_total_rel;IL_annualized;relativeBurnSize;IL_formula;IL_formula_total;IL_annualized_total;IL_fees;event_feesUSD;price0_lower;price1_lower;price0_upper;price1_upper;IL_formula_annualized;average_mint_price0;average_mint_price1;priceQuotient0;priceQuotient1
102957#14969419;0x11cfced48155b0bd111eb2c1eac4d96ca0922ea8;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;6290,954604;11656,498268;5617,121347;102957;0;0.06432914;3.653765648153352305;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;48361743084596,0;0,064329;3,653766;5617,121347;1655324592;21755,1831;1181,1068;11657,266704;5965,65874;5714,979672;0,017227;0,262169;325,295865;-348,537392;-250,679068;27398345,0;-0,029899;-0,062049;-5365,543663;-0,460305;-348,537392;-0,029901;-0,071126;1,0;-0,042114;-0,042114;-0,071126;0,057911;673,833257;12,589601;0,047986;20,839411;0,079431;-0,04835;39690,5675;2638,2124;1,224323;0,816778
103318#13050528;0x3b138fc7ec06b2a44565994cfde5134a75915995;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;1466,713559;1210,445179;1447,002374;103318;0;0.02635926;0.098340746664798937;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;8941161635697,0;0,023473;0,097819;1378,537969;1629307459;45821,6628;3110,423;1143,149722;1387,378493;1379,820867;0,000226;0,002991;10,792303;-8,840524;-7,557626;1332015,0;-0,007733;-0,006413;256,26838;0,211714;-8,840417;-0,007303;-0,141375;0,952685;-0,00511;-0,004869;-0,134672;0,007829;19,632827;13,858051;0,055086;18,153309;0,07216;-0,114306;38607,5883;2489,0884;0,949771;1,052885
103318#15253304;0x3b138fc7ec06b2a44565994cfde5134a75915995;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;1466,713559;1210,445179;1447,002374;103318;0;0.02635926;0.098340746664798937;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;862001707560,9999;0,002886;0,000521;68,464405;1659311976;23414,6991;1683,5931;69,675998;68,464298;68,464123;2e-06;2,3e-05;0,078465;0,000107;-0,000175;162358,0;2e-06;2e-06;256,26838;0,211714;-8,840417;-0,007303;0,000303;0,047315;-3e-06;-0,004869;-0,134672;0,001146;0,078358;13,858051;0,055086;18,153309;0,07216;-0,000492;23829,5994;1711,4874;0,998869;1,001133
103557#15046325;0x3f53ec8d27dd0d22b4e438a8ac1c460ec912fe6a;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;5466,983621;13213,03801;5185,546066;103557;0;0.10201642;2.843723890721573303;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;18922336333802,0;0,102016;2,843724;5185,546066;1656527420;20010,4812;1102,2993;13218,506737;5306,211208;5176,032509;0,007619;0,116532;160,772413;-120,665142;-130,178699;26753284,826248;-0,009129;-0,02327;-7746,054389;-0,586243;-120,665142;-0,009132;-0,027391;1,0;-0,028637;-0,028637;-0,027391;0,031004;281,437555;7,605688;0,032685;30,594699;0,131481;-0,033693;34674,734326;2481,945454;1,299383;0,769596
104417#15321077;0xea6c4871cc445e01a21fcce84ac40b2e9d2df22d;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;24216,151184;34248,807926;22289,816197;104417;0;0.65970536;3.154846402748522437;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;72489914579966,0;0,659705;3,154846;22289,816197;1660225918;24649,656;1910,843;34363,86018;22511,284078;22289,92635;0,036358;0,539092;1704,867106;-221,467881;-221,357728;32123853,0;-0,006445;-0,009936;-10032,656742;-0,292934;-221,467881;-0,006466;-0,009762;1,0;-0,009832;-0,009832;-0,009762;0,076486;1926,334986;9,963046;0,035125;28,469415;0,100371;-0,00966;39711,7464;2694,0714;0,875137;1,142678
104926#14954921;0xbf39ddbac5cfedc4476b4088904131ce3cad1d14;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;63263,86563;103181,250978;49179,000773;104926;0;0;38.743320501924048819;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;778515120922489,0;0,0;38,743321;49179,000773;1655107645;24091,8463;1205,6928;103682,516343;54590,252093;46712,542577;0,235667;3,409081;8673,613537;-5411,251319;-7877,709516;26934503,0;-0,052191;-0,110032;-39917,385348;-0,386867;-5411,251319;-0,052444;-0,127661;1,0;-0,16255;-0,16255;-0,127661;0,176368;14084,864856;12,439436;0,061738;16,197527;0,080389;-0,187665;38919,3745;2794,1173;1,434538;0,697088
104935#13834382;0x6839655afdb6446a34b92be8bda7e4c3b9c88b37;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;89599,358872;97752,595618;83084,578216;104935;0;0.55000248;27.671051897429854728;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3392187923561419,0;0,550002;0,0;26184,952262;1639901102;47553,7155;3977,8917;21042,637092;29957,701287;26154,661458;0,034749;0,453294;-357,957679;-3772,749025;-3803,039829;11726884,0;-0,179291;-0,144081;-8153,236746;-0,083407;-6590,192591;-0,067417;-0,34208;0,31516;-0,225708;-0,096299;-0,32197;-0,01367;3414,791346;13,61085;0,072594;13,775156;0,073471;-0,497614;38919,3745;2794,1173;0,858243;1,165171
104935#14828722;0x6839655afdb6446a34b92be8bda7e4c3b9c88b37;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;89599,358872;97752,595618;83084,578216;104935;0;0.55000248;27.671051897429854728;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1,246378766290263e+16;0,0;27,671052;56899,625955;1653297483;30462,8325;2063,0487;76863,114369;59717,06952;57086,727645;0,043998;0,652402;282,54505;-2817,443566;-2630,341875;4273577,968203;-0,036655;-0,049516;-8153,236746;-0,083407;-6590,192591;-0,067417;-0,312715;0,68484;-0,036745;-0,096299;-0,32197;0,004966;3099,988616;13,61085;0,072594;13,775156;0,073471;-0,24153;27431,630965;2003,526942;1,078461;0,927247
104955#13834374;0x6839655afdb6446a34b92be8bda7e4c3b9c88b37;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;89025,911719;97189,036125;83872,444199;104955;0;0.55014916;28.050805649224338627;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3434052945194108,0;0,550149;0,0;26191,935519;1639901017;47553,7155;3977,8917;21315,957828;26161,637113;26161,636637;0,024463;0,343273;2948,166714;30,298406;-0,000476;11725352,0;0,001421;0,001157;-8163,124406;-0,083992;-3067,819391;-0,031565;0,003116;0,312283;-0,099012;-0,116764;-0,260907;0,11256;2917,868308;13,941445;0,070873;14,109742;0,071729;-0,24468;38745,7784;2757,8181;0,850889;1,175242
104955#14828752;0x6839655afdb6446a34b92be8bda7e4c3b9c88b37;0xcbcdf9626bc03e24f779434178a73a0b4bad62ed;89025,911719;97189,036125;83872,444199;104955;0;0.55014916;28.050805649224338627;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1,2484134491753326e+16;0,0;28,050806;57680,50868;1653297878;30462,8325;2063,0487;75205,105913;60778,626478;57870,178129;0,028069;0,474376;-862,518586;-3098,117798;-2908,448349;3634786,544793;-0,041196;-0,053712;-8163,124406;-0,083992;-3067,819391;-0,031565;-0,380797;0,687717;-0,124825;-0,116764;-0,260907;-0,014953;2235,599211;13,941445;0,070873;14,109742;0,071729;-0,685759;30198,239654;2201,101791;1,076265;0,929139
