id;owner;pool_id;position_amountCollectedUSD;position_amountDepositedUSD;position_amountWithdrawnUSD;position_id;position_liquidity;position_withdrawnToken0;position_withdrawnToken1;position_token0.id;position_token1.id;event_amount;event_amount0;event_amount1;event_amountUSD;event_timestamp;price_0;price_1;initialValue;HODLValue;finalValue;event_fees0;event_fees1;lossVersusHODLFees;lossVersusHODLExact;lossVersusHODLEst;weightedDurationSeconds;IL_initial;IL_final;absolute_return;relative_return;IL_total_abs;IL_total_rel;IL_annualized;relativeBurnSize;IL_formula;IL_formula_total;IL_annualized_total;IL_fees;event_feesUSD;price0_lower;price1_lower;price0_upper;price1_upper;IL_formula_annualized;average_mint_price0;average_mint_price1;priceQuotient0;priceQuotient1
191061#14958901;0xf72b447a0a6f71c70b3345c8ef41cc2980dcf62d;0xe0554a476a092703abdb3ef35c80e0d76d32939f;8163,955741;14859,101798;8133,465386;191061;0;1061.682596;5.862425546794866194;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;347236890758409,0;1061,682596;5,862426;8133,465386;1655166285;1,0;1175,1864;14859,101687;10088,193417;7951,12537;20,080371;0,00863;-1924,237676;-1954,728031;-2137,068048;10837648,0;-0,131551;-0,240332;-6695,146057;-0,450575;-1954,728031;-0,131551;-0,550846;1,0;-0,262061;-0,262061;-0,550846;-0,236583;30,490355;0,000143;1000,001983;0,001;7000,661778;-0,587241;1,0;3083,402;2,623756;0,381133
226446#18032608;0x09c64a95c610e7bf78ef481ea9c4bf6756ad5351;0xe0554a476a092703abdb3ef35c80e0d76d32939f;16,748346;27,751347;16,596068;226446;0;0;0.009756856131164206;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;358932402229492,0;0,0;0,009757;16,596068;1693461407;1,0;1700,9647;27,809507;24,634089;16,596068;0,094554;3,4e-05;-7,885743;-8,038021;-8,038021;42420866,0;-0,289039;-0,484333;-11,003001;-0,396485;-8,038021;-0,289644;-0,38902;1,0;-0,676169;-0,676169;-0,38902;-0,475157;0,152278;0,000351;2840,982026;0,000352;2849,232419;-0,567767;1,0;2866,5173;1,68523;0,593391
226686#14713960;0x705b1cfed661b5b3eee7605a918c82900f245e81;0xe0554a476a092703abdb3ef35c80e0d76d32939f;125600,731901;124161,986447;125493,219673;226686;0;82346.254661;14.698258611453225141;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1,1293337633658616e+16;82346,254661;14,698259;125493,219673;1651708755;1,0;2935,5154;124125,948512;125602,84479;125493,219168;53,780035;0,018304;-2,112889;-109,625117;-109,625622;622369,0;-0,000883;-0,000874;1438,745454;0,011588;-109,625117;-0,000883;-0,043346;1,0;-0,001027;-0,001027;-0,043346;-1,7e-05;107,512228;0,000294;2200,231441;0,000454;3400,222232;-0,050771;1,0;2851,4878;0,971376;1,029468
230357#18032610;0x09c64a95c610e7bf78ef481ea9c4bf6756ad5351;0xe0554a476a092703abdb3ef35c80e0d76d32939f;10,464978;16,764621;10,430661;230357;0;0;0.006132203040130555;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;237288793647016,0;0,0;0,006132;10,430661;1693461431;1,0;1700,9647;16,762851;14,193521;10,430661;0,020756;8e-06;-3,728542;-3,762859;-3,76286;41651124,0;-0,224476;-0,36075;-6,299642;-0,37577;-3,762859;-0,224452;-0,287535;1,0;-0,599024;-0,599024;-0,287535;-0,35746;0,034317;0,000366;2724,954856;0,000367;2732,321806;-0,499624;1,0;2743,1296;1,61269;0,620082
230756#14723595;0x4e005f8c58defde5a6b6d42a03f059d15169cdf2;0xe0554a476a092703abdb3ef35c80e0d76d32939f;1,117862;1,116874;1,117862;230756;0;0.999999;0.000043494633288507;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;15951059483123,0;0,999999;4,3e-05;1,117862;1651840906;1,0;2684,5973;1,116766;1,116766;1,116765;0,0;0,0;0,001097;0,001097;-1e-06;743,0;0,000982;0,000981;0,000988;0,000885;0,001097;0,000982;1,232809270023549e+18;1,0;0,000981;0,000981;1,232809270023549e+18;0,000981;0,0;0,000371;2688,416977;0,000372;2695,685147;1,232809270023549e+18;1,0;2684,5973;1,0;1,0
230756#14723595;0x4e005f8c58defde5a6b6d42a03f059d15169cdf2;0xe0554a476a092703abdb3ef35c80e0d76d32939f;1,117862;1,116874;1,117862;230756;0;0.999999;0.000043494633288507;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;15951059483123,0;0,999999;4,3e-05;1,117862;1651840906;1,0;2684,5973;1,116766;1,116766;1,116765;0,0;0,0;0,001097;0,001097;-1e-06;743,0;0,000982;0,000981;0,000988;0,000885;0,001097;0,000982;1,232809270023549e+18;1,0;0,000981;0,000981;1,232809270023549e+18;0,000981;0,0;0,000371;2688,416977;0,000372;2695,685147;1,232809270023549e+18;1,0;2684,5973;1,0;1,0
231707#14728274;0xba73982421b29d422be578556aab17a0a250ac89;0xe0554a476a092703abdb3ef35c80e0d76d32939f;1,5e-05;1,6e-05;1,5e-05;231707;0;0;0.000000005806242475;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;111657415,0;0,0;0,0;1,5e-05;1651906026;1,0;2661,7943;1,6e-05;1,6e-05;1,5e-05;0,0;0,0;-0,0;-0,0;-0,0;2808,0;-0,005024;-0,00505;-0,0;-0,006148;-0,0;-0,005019;-1,0;1,0;-0,00505;-0,00505;-1,0;-0,005005;0,0;0,00037;2688,416977;0,000372;2702,972967;-1,0;1,0;2661,7943;1,0;1,0
233074#14733266;0x68be8d7053181e4968063df4aad06975751ad75e;0xe0554a476a092703abdb3ef35c80e0d76d32939f;83,942724;85,966037;83,932532;233074;0;6.974477;0.029441630096049765;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1229904019845335,0;6,974477;0,029442;83,932532;1651974341;1,0;2594,8625;85,947173;85,132251;83,371459;0,002548;3e-06;-1,189528;-1,199719;-1,760792;44259,0;-0,013959;-0,014294;-2,023313;-0,023536;-1,199719;-0,013956;-0,999965;1,0;-0,014294;-0,014294;-0,999965;-0,014172;0,010192;0,000372;2681,168404;0,000373;2688,416977;-0,999965;1,0;2679,0018;1,032425;0,968593
235226#14736200;0xe491b1f14ddbccde1881c7fd492cd06943bb8732;0xe0554a476a092703abdb3ef35c80e0d76d32939f;223,974414;224,289333;223,971653;235226;0;128.601914;0.037260539455500371;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1736699649628901,0;128,601914;0,037261;223,971653;1652014439;1,0;2559,5058;224,289334;223,847932;223,970481;0,002761;0,0;0,126482;0,123721;0,122549;4000,0;0,000552;0,000552;-0,314918;-0,001404;0,123721;0,000552;77,012255;1,0;-0,00093;-0,00093;77,012255;0,000565;0,002761;0,000388;2564,221442;0,00039;2577,331718;-0,999352;1,0;2568,7023;1,003593;0,99642
241509#14797839;0xaa34db7057ba2ec4d61562c925bfbc9abba24232;0xe0554a476a092703abdb3ef35c80e0d76d32939f;3,198842;3,194755;3,198639;241509;0;3.0454;0.000075554044700515;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;71059894059977,0;3,0454;7,6e-05;3,198639;1652863118;1,0;2028,1992;3,202522;3,199889;3,198639;0,000203;0,0;-0,001047;-0,00125;-0,00125;3402,0;-0,00039;-0,000391;0,004086;0,001279;-0,00125;-0,000391;-0,97337;1,0;-0,000361;-0,000361;-0,97337;-0,000327;0,000203;0,000493;2024,386558;0,000494;2028,43918;-0,96489;1,0;2030,6377;1,001202;0,998799
