id;owner;pool_id;position_amountCollectedUSD;position_amountDepositedUSD;position_amountWithdrawnUSD;position_id;position_liquidity;position_withdrawnToken0;position_withdrawnToken1;position_token0.id;position_token1.id;event_amount;event_amount0;event_amount1;event_amountUSD;event_timestamp;price_0;price_1;initialValue;HODLValue;finalValue;event_fees0;event_fees1;lossVersusHODLFees;lossVersusHODLExact;lossVersusHODLEst;weightedDurationSeconds;IL_initial;IL_final;absolute_return;relative_return;IL_total_abs;IL_total_rel;IL_annualized;relativeBurnSize;IL_formula;IL_formula_total;IL_annualized_total;IL_fees;event_feesUSD;price0_lower;price1_lower;price0_upper;price1_upper;IL_formula_annualized;average_mint_price0;average_mint_price1;priceQuotient0;priceQuotient1
101959#14669982;0x41ebc438c635ea64bc14ccefa8b6434ac2ed6229;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;161213,609121;158533,833964;159629,195846;101959;0;109511.15387;19.999999999999999679;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1,913852331979316e+16;54109,345248;0,0;54109,345248;1651109620;1,0;2879,5357;54107,930992;54106,236634;54109,345248;32,867365;0,010591;66,648623;3,108614;3,108614;31356,0;5,7e-05;5,7e-05;2679,775157;0,016903;-3900,471454;-0,024603;0,059522;0,338969;-2,1e-05;-0,027854;-0,632985;0,001232;63,540009;0,000346;2596,733401;0,000385;2892,869371;-0,020627;1,0;2885,5574;1,002091;0,997913
101959#14737307;0x41ebc438c635ea64bc14ccefa8b6434ac2ed6229;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;161213,609121;158533,833964;159629,195846;101959;0;109511.15387;19.999999999999999679;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1,9388501130646892e+16;0,0;20,0;50118,041976;1652029909;1,0;2523,2583;50816,446;50465,166;50465,166;0,0;0,0;-347,124024;-347,124024;0,0;54571,0;-0,006831;-0,006926;2679,775157;0,016903;-3900,471454;-0,024603;-0,982033;0,313965;-0,006926;-0,027854;-0,632985;-0,006926;0,0;0,000346;2596,733401;0,000385;2892,869371;-0,982033;1,0;2540,8223;1,006961;0,993087
10201#16321549;0xbaec09ba4b3249b3153767d113885b7d277d0041;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;1113,136152;1681,563243;854,609572;10201;0;246.082771;0.500005515241855173;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;19602666114797,0;246,082771;0,500006;854,609572;1672692167;1,0;1217,0402;1683,179983;1056,54155;854,609583;165,417677;0,076504;56,594601;-201,931978;-201,931967;52244349,0;-0,119971;-0,236286;-568,427091;-0,338035;-201,931978;-0,120086;-0,150261;1,0;-0,191627;-0,191627;-0,150261;0,066223;258,526579;1e-05;498,743554;0,002005;100290,561037;-0,120585;1,0;3567,8931;2,931615;0,341109
102041#12970132;0xc3f20ef7e8138647e6df6c7722443fd476bb6ed1;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;170638,993716;155555,154247;168517,455891;102041;0;112167.400468;17.5056591800182547;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;87016956775795,0;1616,608189;0,431832;2814,510068;1628235318;1,0;2774,0015;2728,627735;2820,177815;2814,510048;299,084665;0,105182;585,19162;-5,667746;-5,667767;404828,0;-0,002077;-0,002014;15083,839469;0,096968;-3943,551537;-0,025351;-0,145413;0,016702;-0,001968;-0,002968;-0,411746;0,20792;590,859366;0,000197;1162,176417;0,00086;5084,621913;-0,142326;1,0;2587,5309;0,932779;1,072065
102041#12990017;0xc3f20ef7e8138647e6df6c7722443fd476bb6ed1;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;170638,993716;155555,154247;168517,455891;102041;0;112167.400468;17.5056591800182547;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1065957720503495,0;21678,526902;4,635838;35411,688468;1628500332;1,0;3038,1835;33425,689751;36136,045692;35763,053702;224,838145;0,066979;-301,099846;-724,357224;-372,99199;669842,0;-0,021671;-0,020455;15083,839469;0,096968;-3943,551537;-0,025351;-0,622311;0,210137;-0,010485;-0,002968;-0,411746;-0,008503;423,257377;0,000197;1162,176417;0,00086;5084,621913;-0,391393;1,0;2587,5309;0,85167;1,174163
102041#13080669;0xc3f20ef7e8138647e6df6c7722443fd476bb6ed1;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;170638,993716;155555,154247;168517,455891;102041;0;112167.400468;17.5056591800182547;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3763257187754323,0;88872,265377;12,437989;130291,257355;1629709873;1,0;3341,1566;119568,580124;133504,783921;130429,53562;556,125634;0,165552;-2106,105485;-3213,526566;-3075,248301;1764238,084938;-0,026876;-0,024664;15083,839469;0,096968;-3943,551537;-0,025351;-0,36027;0,773162;-0,000947;-0,002968;-0,411746;-0,016165;1107,421082;0,000197;1162,176417;0,00086;5084,621913;-0,016807;0,150238;478,595023;0,953436;1,048838
102115#15103685;0x5e1084cc29ef8c64fccc22b3b169f726c5a93509;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;1948,408177;2368,911302;1371,006764;102115;0;0;1.1161302166217882;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;79855524195434,0;0,0;1,11613;1371,006764;1657306602;1,0;1228,3574;2384,474495;1753,744162;1371,006811;312,412445;0,111189;194,664016;-382,737398;-382,737351;29465643,0;-0,160512;-0,279165;-420,503124;-0,177509;-382,737398;-0,161567;-0,295725;1,0;-0,224405;-0,224405;-0,295725;0,141986;577,401413;0,000195;1279,270084;0,000782;5115,219816;-0,238272;1,0;2599,5103;2,116249;0,472534
102374#15169703;0x875a3a3ee509e6c1ce5041d7542f1263f5252679;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;156,3927;150,898666;94,415069;102374;0;0;0.06016160759485446;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;72121100990743,0;0,0;0,060162;94,415069;1658188895;1,0;1559,9716;151,195432;121,714939;93,850399;27,744642;0,010985;34,67776;-27,29987;-27,86454;30321251,0;-0,18056;-0,289147;5,494034;0,036409;-27,29987;-0,180915;-0,298971;1,0;-0,24588;-0,24588;-0,298971;0,367291;61,977629;0,000378;2430,890305;0,000411;2643,89543;-0,254508;1,0;2544,4261;1,631072;0,613094
102412#15176608;0x6049563306af27f901c692e028e712cad8ae8a6d;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;15882,327492;22004,094395;12829,05686;102412;0;0;8.352666511794818931;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1101105861171319,0;0,0;8,352667;12829,05686;1658281067;1,0;1543,1309;22058,725222;15876,254289;12889,257792;1706,951753;0,581131;6,073203;-3047,197429;-2986,996497;18185411,690256;-0,13814;-0,237523;-6121,766903;-0,27821;-3047,197429;-0,138483;-0,375367;1,0;-0,219023;-0,219023;-0,375367;0,000473;3053,270632;0,000208;2067,346023;0,000484;4817,347056;-0,348833;0,665017;1956,409869;1,906446;0,524536
103059#14783349;0xef4cb43b2916df5c784ee0c920dad44dcfea091a;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;3857,693298;3852,905976;3132,402487;103059;0;1162.520232;0.933269814096319137;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;117992685517865,0;1162,520232;0,93327;3132,402487;1652664103;1,0;2091,4399;3852,849562;3365,954412;3114,397959;398,647039;0,133008;491,738886;-233,551925;-251,556453;23370579,252509;-0,060618;-0,07456;4,787323;0,001243;-233,551925;-0,060617;-0,099343;1,0;-0,081601;-0,081601;-0,099343;0,156985;725,290811;0,000192;1302,504265;0,000768;5208,122746;-0,108583;0,88181;2897,969792;1,571352;0,636395
1034#16424656;0x7b7a0805ea98e0bbfd2747b6376413eb29f9e3d9;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;1575,210747;1992,294965;921,457594;1034;0;0;0.587453161618038463;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;574413602458245,0;0,0;0,587453;921,457594;1673936075;1,0;1563,8987;1986,304911;1450,66603;918,717236;447,364158;0,131578;124,544717;-529,208437;-531,948795;53684443,0;-0,266429;-0,574317;-417,084218;-0,209349;-529,208437;-0,265628;-0,394709;1,0;-0,341511;-0,341511;-0,394709;0,135161;653,753154;0,000274;3242,171015;0,000308;3655,51568;-0,217767;1,0;3422,6697;2,188549;0,456924
103511#16012141;0x21e550f9437732ff250174e8299ca5feb97215f9;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;1147,96575;1561,393616;771,376067;103511;0;0;0.657488054880851375;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;150191791477384,0;0,0;0,657488;771,376067;1668958355;1,0;1174,1713;1562,414584;1145,253734;772,003604;260,335222;0,09909;2,712016;-373,877667;-373,25013;40960416,0;-0,239295;-0,484689;-413,427866;-0,264781;-373,877667;-0,239451;-0,399979;1,0;-0,327449;-0,327449;-0,399979;0,003516;376,589683;0,00032;2018,322801;0,000495;3127,534429;-0,263331;1,0;2515,207;2,142112;0,466829
103681#17445576;0xcd6cf28f3df7e97876bcac8f7c264aac4a5f3710;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;115,320683;104,687555;81,894456;103681;0;25.226201;0.030910120181620928;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3373812754339,9995;25,226201;0,03091;81,894456;1686349091;1,0;1833,3579;104,614894;89,676084;81,895514;18,50318;0,00814;25,6446;-7,781628;-7,78057;58067041,728643;-0,074384;-0,09502;10,633128;0,10157;-7,781628;-0,074332;-0,052815;1,0;-0,109945;-0,109945;-0,052815;0,313142;33,426227;0,000201;1248,934601;0,000801;4964,049669;-0,061337;0,653913;2032,150269;1,695074;0,589945
103724#15175731;0x64184a3b1d0776702d8ff5d5838166577f21a6d0;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;2043,299061;2108,230827;1581,830896;103724;0;333.933453;0.79199451731751402;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;73143652408787,0;333,933453;0,791995;1581,830896;1658268913;1,0;1560,7038;2109,918398;1724,479444;1570,002306;293,014726;0,106911;318,819617;-142,648548;-154,477138;30244977,0;-0,067609;-0,090179;-64,931766;-0,030799;-142,648548;-0,067663;-0,093903;1,0;-0,090195;-0,090195;-0,093903;0,201551;461,468165;0,000206;1234,037691;0,00081;4846,33657;-0,093919;1,0;2480,009;1,589032;0,629314
103959#14988610;0xa43bc5c51f46ece05acd61310858321ff277d7b0;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;1820,049356;2854,644419;1255,077175;103959;0;0;1.296435592351700726;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;110377593006010,0;0,0;1,296436;1255,077175;1655608896;1,0;949,7866;2861,846532;1860,372051;1231,337153;422,420458;0,147249;-40,322695;-605,294876;-629,034898;27558535,0;-0,211505;-0,482277;-1034,595064;-0,362425;-605,294876;-0,212039;-0,529446;1,0;-0,340814;-0,340814;-0,529446;-0,032128;564,972181;0,000201;1486,288643;0,000673;4964,049669;-0,379497;1,0;2493,6563;2,625491;0,380881
104059#14961245;0x81ba37e9c266b5fc3f9eaf7c5617d366bf3e133a;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;1597,845944;1924,85659;1108,941481;104059;0;0;0.932293369157039926;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;66105658475014,0;0,0;0,932293;1108,941481;1655202205;1,0;1186,0681;1919,556876;1420,875596;1105,763425;257,265235;0,091841;176,970348;-311,934115;-315,112171;27140942,0;-0,162503;-0,28129;-327,010646;-0,169888;-311,934115;-0,162056;-0,3189;1,0;-0,219163;-0,219163;-0,3189;0,159585;488,904463;0,000201;1248,934601;0,000801;4964,049669;-0,249973;1,0;2476,2118;2,087748;0,478985
104069#18331760;0xbac79de245633fcc4fb32c19bc0ac93f406c9950;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;9,099964;9,976378;7,925854;104069;0;3.962927;0.002535111289353933;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;100232036772,0;3,962927;0,002535;7,925854;1697082611;1,0;1563,2162;9,975403;8,136585;7,925854;0,658698;0,00033;0,963379;-0,210731;-0,210731;69019401,0;-0,021125;-0,026588;-0,876414;-0,087849;-0,210731;-0,021123;-0,012246;1,0;-0,025878;-0,025878;-0,012246;0,121549;1,17411;0,0;0,0;3,3849213185191664e+26;3,3849213185191664e+50;-0,011916;1,0;2476,2118;1,584049;0,631293
104201#17470878;0xf8a68f3d2c3737c26d5b33b203bd8a7fa9866edf;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;51,190619;45,101106;36,215295;104201;0;9.869857;0.015030358593230224;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1537315459108,0;9,869857;0,01503;36,215295;1686656939;1,0;1752,3441;45,736818;38,288074;36,208217;8,476311;0,003708;12,902545;-2,072778;-2,079857;58577804,0;-0,04532;-0,057235;6,089513;0,135019;-2,072778;-0,045958;-0,031253;1,0;-0,062525;-0,062525;-0,031253;0,356273;14,975324;0,000199;1256,450357;0,000796;5023,974097;-0,034185;1,0;2579,9824;1,472304;0,679208
104329#18483106;0x36f2a2fa52cb056645a9ccd57a132aefc60299ea;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;198646,790106;195457,137921;146015,798739;104329;0;20673.626836;68.343146785866427828;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;5116021953726478,0;20673,626836;68,343147;146015,798739;1698912395;1,0;1828,1923;195954,971676;154035,395211;145618,041548;26744,059427;11,062286;44611,394895;-8019,596472;-8417,353663;70817884,0;-0,040926;-0,054923;3189,652185;0,016319;-8019,596472;-0,04103;-0,024858;1,0;-0,055682;-0,055682;-0,024858;0,305524;52630,991367;0,0001;1504,230647;0,000665;10016,029659;-0,025207;1,0;2715,3666;1,485274;0,673276
10433#12407543;0x60662f562f0f06aff461a14526cf3b9344a947d2;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;1354,408245;1343,813899;1346,583528;10433;0;1346.583528;0;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3756990160426202,0;1346,583528;0,0;1346,583528;1620662180;1,0;4158,3988;1342,108273;1474,742154;1346,583528;4,893875;0,000708;-120,333909;-128,158626;-128,158626;197236,0;-0,095491;-0,095173;10,594347;0,007884;-128,158626;-0,095369;-1,0;1,0;-0,111476;-0,111476;-1,0;-0,089362;7,824717;0,000279;3547,484185;0,000282;3590,308285;-1,0;1,0;3557,4377;0,855483;1,168931
104451#14841014;0x9e37388bbb1ced7c02b70d60b70b3124ffebb03e;0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8;102,805263;99,706994;82,935831;104451;0;25.540121;0.02909268084329301;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3282273507737,0;25,540121;0,029093;82,935831;1653469810;1,0;1971,9476;99,707167;86,43322;82,909363;11,948388;0,004015;16,372042;-3,497389;-3,523857;25363847,0;-0,035077;-0,04217;3,098268;0,031074;-3,497389;-0,035077;-0,052194;1,0;-0,040771;-0,040771;-0,052194;0,197406;19,869431;0,000186;1342,169412;0,000745;5366,725647;-0,050472;1,0;2690,3998;1,364336;0,732957
