id;owner;pool_id;position_amountCollectedUSD;position_amountDepositedUSD;position_amountWithdrawnUSD;position_id;position_liquidity;position_withdrawnToken0;position_withdrawnToken1;position_token0.id;position_token1.id;event_amount;event_amount0;event_amount1;event_amountUSD;event_timestamp;price_0;price_1;initialValue;HODLValue;finalValue;event_fees0;event_fees1;lossVersusHODLFees;lossVersusHODLExact;lossVersusHODLEst;weightedDurationSeconds;IL_initial;IL_final;absolute_return;relative_return;IL_total_abs;IL_total_rel;IL_annualized;relativeBurnSize;IL_formula;IL_formula_total;IL_annualized_total;IL_fees;event_feesUSD;price0_lower;price1_lower;price0_upper;price1_upper;IL_formula_annualized;average_mint_price0;average_mint_price1;priceQuotient0;priceQuotient1
159842#18847209;0x16138817910586ded9176737b23b011376b55169;0x5777d92f208679db4b9778590fa3cab3ac9e2168;67947,267095;67407,77733;67407,303273;159842;0;41585.582904888578368728;25821.720368;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;9,213555779745156e+19;17088,698561;10548,294532;27636,993093;1703318711;1,0;1,0;27637,188705;27637,188705;27636,993093;89,416221;89,82507;179,045679;-0,195612;-0,195612;65239553,0;-7e-06;-7e-06;539,489766;0,008003;-0,474057;-7e-06;-3e-06;0,41;0,0;0,0;-2,1e-05;0,006478;179,241291;0,999803;0,999597;1,000403;1,000197;0,0;1,0;1,0;1,0;1,0
160680#16335242;0x443930c2f4a6bea90790f077cae99c35aad0aa48;0x5777d92f208679db4b9778590fa3cab3ac9e2168;1010283,150951;1001207,280103;1001207,888133;160680;0;491425.750510873006327848;509782.522317;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1,001306347089584e+21;97458,623842;102782,635564;200241,259406;1672857215;1,0;1,0;200241,362439;200241,362439;200241,259406;4310,753479;4315,996234;8626,646681;-0,103032;-0,103032;34600620,0;-1e-06;-1e-06;9075,870848;0,009065;0,60803;1e-06;-0,0;0,2;0,0;0,0;0,0;0,043081;8626,749713;0,999803;0,999797;1,000203;1,000197;0,0;1,0;1,0;1,0;1,0
160680#16366594;0x443930c2f4a6bea90790f077cae99c35aad0aa48;0x5777d92f208679db4b9778590fa3cab3ac9e2168;1010283,150951;1001207,280103;1001207,888133;160680;0;491425.750510873006327848;509782.522317;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1,5219856475761677e+21;146629,680585;157737,047207;304366,727792;1673235395;1,0;1,0;304366,870907;304366,870907;304366,727792;3,108256;3,505503;6,470645;-0,143114;-0,143114;34978800,0;-0,0;-0,0;9075,870848;0,009065;0,60803;1e-06;-0,0;0,304;0,0;0,0;0,0;2,1e-05;6,613759;0,999803;0,999797;1,000203;1,000197;0,0;1,0;1,0;1,0;1,0
160680#16515330;0x443930c2f4a6bea90790f077cae99c35aad0aa48;0x5777d92f208679db4b9778590fa3cab3ac9e2168;1010283,150951;1001207,280103;1001207,888133;160680;0;491425.750510873006327848;509782.522317;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2,2349157667039517e+20;19084,687989;25609,214202;44693,902191;1675029731;1,0;1,0;44693,872096;44693,872096;44693,902191;30,482115;33,200703;63,712913;0,030095;0,030095;36773136,0;1e-06;1e-06;9075,870848;0,009065;0,60803;1e-06;1e-06;0,04464;0,0;0,0;0,0;0,001426;63,682818;0,999803;0,999797;1,000203;1,000197;0,0;1,0;1,0;1,0;1,0
160680#16722136;0x443930c2f4a6bea90790f077cae99c35aad0aa48;0x5777d92f208679db4b9778590fa3cab3ac9e2168;1010283,150951;1001207,280103;1001207,888133;160680;0;491425.750510873006327848;509782.522317;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2,4857229805229507e+20;32045,697464;17663,980209;49709,677673;1677532427;1,0;1,0;49709,517743;49709,517743;49709,677673;41,628565;31,566404;73,3549;0,15993;0,15993;39275832,0;3e-06;3e-06;9075,870848;0,009065;0,60803;1e-06;3e-06;0,04965;0,0;0,0;0,0;0,001476;73,194969;0,999803;0,999797;1,000203;1,000197;0,0;1,0;1,0;1,0;1,0
160680#16843186;0x443930c2f4a6bea90790f077cae99c35aad0aa48;0x5777d92f208679db4b9778590fa3cab3ac9e2168;1010283,150951;1001207,280103;1001207,888133;160680;0;491425.750510873006327848;509782.522317;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;5,027939665148696e+20;28766,670556;71783,044793;100549,330654;1679003471;1,0;1,0;100548,789086;100548,789086;100549,715349;104,474449;118,921566;223,936186;0,541569;0,926264;40746799,071079;5e-06;5e-06;9075,870848;0,009065;0,60803;1e-06;4e-06;0,100428;0,0;0,0;0,0;0,002227;223,394618;0,999803;0,999797;1,000203;1,000197;0,0;0,38853;0,38853;1,0;1,0
160680#16858278;0x443930c2f4a6bea90790f077cae99c35aad0aa48;0x5777d92f208679db4b9778590fa3cab3ac9e2168;1010283,150951;1001207,280103;1001207,888133;160680;0;491425.750510873006327848;509782.522317;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;4,9776602684972086e+20;40691,371095;58852,069599;99543,440694;1679186567;1,0;1,0;99543,44369;99543,44369;99543,440694;7,566795;3,865952;11,429752;-0,002996;-0,002996;40906663,443822;-0,0;-0,0;9075,870848;0,009065;0,60803;1e-06;-0,0;0,099423;0,0;0,0;0,0;0,000115;11,432747;0,999803;0,999797;1,000203;1,000197;0,0;0,263669;0,263669;1,0;1,0
160680#17060984;0x443930c2f4a6bea90790f077cae99c35aad0aa48;0x5777d92f208679db4b9778590fa3cab3ac9e2168;1010283,150951;1001207,280103;1001207,888133;160680;0;491425.750510873006327848;509782.522317;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1,0106158726948878e+21;126749,018978;75354,530743;202103,549721;1681666907;1,0;1,0;202103,424144;202103,424144;202103,549721;37,304097;32,890096;70,319771;0,125578;0,125578;43260425,442745;1e-06;1e-06;9075,870848;0,009065;0,60803;1e-06;0,0;0,20186;0,0;0,0;0,0;0,000348;70,194193;0,999803;0,999797;1,000203;1,000197;0,0;0,82781;0,82781;1,0;1,0
161372#13992173;0x119454fcd0c84b3e44cec59a718848c70987935f;0x5777d92f208679db4b9778590fa3cab3ac9e2168;13556183,90341;13482390,495209;13485409,031228;161372;0;6827507.039382420346796135;6657901.991846;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;3,3716781937317877e+22;2543630,053924;4199074,573432;6742704,627356;1642010030;1,0;1,0;6742705,314671;6742705,314671;6742704,627356;25757,059178;25873,864679;51627,941887;-0,687315;-0,687315;3620752,47498;-0,0;-0,0;73793,408201;0,005473;16,987665;1e-06;-1e-06;0,5;0,0;0,0;3e-06;0,007657;51628,629202;0,999803;0,999797;1,000203;1,000197;0,0;0,137322;0,137322;1,0;1,0
161372#14755636;0x119454fcd0c84b3e44cec59a718848c70987935f;0x5777d92f208679db4b9778590fa3cab3ac9e2168;13556183,90341;13482390,495209;13485409,031228;161372;0;6827507.039382420346796135;6657901.991846;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;3,3716781937317877e+22;4283876,985458;2458827,418414;6742704,403872;1652282929;1,0;1,0;6742686,728892;6742686,728892;6742704,403872;9691,95967;9454,28331;19163,917961;17,67498;17,67498;13761633,797769;3e-06;3e-06;73793,408201;0,005473;16,987665;1e-06;6e-06;0,5;0,0;0,0;3e-06;0,002842;19146,24298;0,999803;0,999797;1,000203;1,000197;0,0;0,000887;0,000887;1,0;1,0
165422#14956621;0x50afc0702822669dc476b1d5959b85cb93c99b4f;0x5777d92f208679db4b9778590fa3cab3ac9e2168;3605718,76644;3573982,43509;3572258,404797;165422;0;995406.235556779102578832;2578571.047269;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;3,574225703572327e+22;995406,235557;2578571,047269;3572258,404797;1655132937;1,0;1,0;3573982,377327;3573982,377327;3573977,282826;16806,037936;16657,993365;31736,389113;-1723,972529;-5,094501;15911891,422305;-0,000482;-0,000483;31736,331349;0,00888;-1723,972529;-0,000482;-0,000957;1,0;0,0;0,0;-0,000957;0,008884;33460,361642;0,999903;0,999897;1,000103;1,000097;0,0;0,026707;0,026707;1,0;1,0
166196#13869809;0x36e83cf0dc2387958ff95c45ae2947ef561847b2;0x5777d92f208679db4b9778590fa3cab3ac9e2168;30935,370811;30894,232151;30889,4113;166196;0;13267.557293603342809809;17626.260616;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;3,089611379093773e+20;13267,557294;17626,260616;30889,4113;1640374564;1,0;1,0;30894,232151;30894,232151;30893,81791;23,678388;22,288988;41,13866;-4,820851;-0,414242;1051649,208915;-0,000156;-0,000156;41,13866;0,001332;-4,820851;-0,000156;-0,004673;1,0;0,0;0,0;-0,004673;0,001332;45,959511;0,999903;0,999897;1,000103;1,000097;0,0;0,243992;0,243992;1,0;1,0
166199#13791185;0x345a8527a0ce2b0875c059bd7be18aa20a688602;0x5777d92f208679db4b9778590fa3cab3ac9e2168;671008,989929;671008,833747;671008,536617;166199;0;97540.413617578653072499;573468.122999;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;6,710497935157696e+21;97540,413618;573468,122999;671008,536617;1639324051;1,0;1,0;671008,833747;671008,833747;671008,536617;0,42659;0,026723;0,156182;-0,297131;-0,297131;976,270799;-0,0;-0,0;0,156182;0,0;-0,297131;-0,0;-0,014212;1,0;0,0;0,0;-0,014212;0,0;0,453313;0,999903;0,999897;1,000103;1,000097;0,0;0,057636;0,057636;1,0;1,0
166971#14968069;0x358854539c78764c3bb2a389fa605ea45d3321dd;0x5777d92f208679db4b9778590fa3cab3ac9e2168;121717,028792;120633,576881;120652,170844;166971;0;32997.507353986063340659;87636.396529;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1,2064226042629018e+21;32997,507354;87636,396529;120652,170844;1655304804;1,0;1,0;120633,576881;120633,576881;120633,903883;532,56125;532,001879;1083,451911;18,593963;0,327002;15731514,370329;0,000154;0,000154;1083,451911;0,008981;18,593963;0,000154;0,000309;1,0;0,0;0,0;0,000309;0,00898;1064,857948;0,999903;0,999897;1,000103;1,000097;0,0;0,260791;0,260791;1,0;1,0
184381#14134407;0xd1f539ef2f9b98f11b136eb6160fab9428289a28;0x5777d92f208679db4b9778590fa3cab3ac9e2168;72719,507192;72596,607444;72596,407734;184381;0;35219.808403730903019725;37376.59933;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;3,3882552877075386e+19;4578,723567;5584,780645;10163,504212;1643909893;1,0;1,0;10163,525042;10163,525042;10163,504212;33,658545;33,098523;66,736238;-0,02083;-0,02083;1282863,0;-2e-06;-2e-06;122,899749;0,001693;-0,19971;-3e-06;-5e-05;0,14;0,0;0,0;-1,3e-05;0,006566;66,757068;0,999703;0,999697;1,000303;1,000297;0,0;1,0;1,0;1,0;1,0
184381#14931304;0xd1f539ef2f9b98f11b136eb6160fab9428289a28;0x5777d92f208679db4b9778590fa3cab3ac9e2168;72719,507192;72596,607444;72596,407734;184381;0;35219.808403730903019725;37376.59933;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2,0813568195917742e+20;30641,084836;31791,818685;62432,903521;1654758906;1,0;1,0;62433,082402;62433,082402;62432,903521;28,418238;27,92415;56,163507;-0,17888;-0,17888;12131876,0;-3e-06;-3e-06;122,899749;0,001693;-0,19971;-3e-06;-7e-06;0,86;0,0;0,0;-1,3e-05;0,0009;56,342388;0,999703;0,999697;1,000303;1,000297;0,0;1,0;1,0;1,0;1,0
189377#15743010;0x78fa0894d6a2426162bea41e68de19770223f809;0x5777d92f208679db4b9778590fa3cab3ac9e2168;299,211129;299,199771;299,199765;189377;0;149.508214667261621381;149.69155;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2,9996334698401864e+16;149,508215;149,69155;299,199765;1665710207;1,0;1,0;299,199771;299,199771;299,199765;0,005623;0,005742;0,011358;-6e-06;-6e-06;21752083,0;-0,0;-0,0;0,011358;3,8e-05;-6e-06;-0,0;-0,0;1,0;0,0;0,0;-0,0;3,8e-05;0,011365;0,990053;0,990048;1,010052;1,010047;0,0;1,0;1,0;1,0;1,0
194248#14833778;0xa2a436c77d0bc69e93e8f4f7c740d09f370aafc9;0x5777d92f208679db4b9778590fa3cab3ac9e2168;1963,609734;1963,164106;1963,164246;194248;0;957.393140970568985954;1005.771105;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1,9637528726430876e+18;957,393141;1005,771105;1963,164246;1653367918;1,0;1,0;1963,164106;1963,164106;1963,164246;0,223598;0,22189;0,445629;0,00014;0,00014;8370044,0;0,0;0,0;0,445629;0,000227;0,00014;0,0;0,0;1,0;0,0;0,0;0,0;0,000227;0,445488;0,999003;0,998998;1,001003;1,000998;0,0;1,0;1,0;1,0;1,0
195519#15049366;0xfef70e41e35bc26cc7251e9dc456853343a929f7;0x5777d92f208679db4b9778590fa3cab3ac9e2168;40,5082;40,496916;40,496918;195519;0;19.856547219331762931;20.640371;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;4,050906374054279e+16;19,856547;20,640371;40,496918;1656576226;1,0;1,0;40,496916;40,496916;40,496918;0,005521;0,005761;0,011284;2e-06;2e-06;11261029,0;0,0;0,0;0,011284;0,000279;2e-06;0,0;0,0;1,0;0,0;0,0;0,0;0,000279;0,011282;0,999003;0,998998;1,001003;1,000998;0,0;1,0;1,0;1,0;1,0
197989#17058016;0x970caecc4372ac69b699d13f2bfe210facde3690;0x5777d92f208679db4b9778590fa3cab3ac9e2168;10168,266933;10142,301;10142,314266;197989;0;4421.672233064754991159;5720.642033;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2,535970559820432e+19;4421,672233;5720,642033;10142,314266;1681630463;1,0;1,0;10142,301;10142,301;10142,314266;12,936567;13,0161;25,965933;0,013266;0,013266;35649915,0;1e-06;1e-06;25,965933;0,00256;0,013266;1e-06;1e-06;1,0;0,0;0,0;1e-06;0,00256;25,952667;0,999503;0,999697;1,000303;1,000497;0,0;1,0;1,0;1,0;1,0
202402#14961065;0xc7557afdb4c2ef7e2a5e68ed60b1f8ac41c87459;0x5777d92f208679db4b9778590fa3cab3ac9e2168;9657,523269;9652,49462;9655,539601;202402;0;4591.346702453573903309;5061.145768;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;9,655382073908464e+18;4591,346702;5061,145768;9655,539601;1655199561;1,0;1,0;9652,49462;9652,49462;9652,49247;0,986124;0,996889;5,028649;3,044981;-0,002149;8186600,0;0,000315;0,000315;5,028649;0,000521;3,044981;0,000315;0,001216;1,0;0,0;0,0;0,001216;0,000521;1,983668;0,999003;0,998998;1,001003;1,000998;0,0;1,0;1,0;1,0;1,0
203772#15633021;0xde0205fbde988adef8835298263d5dc8e2f06d42;0x5777d92f208679db4b9778590fa3cab3ac9e2168;165,948123;165,710232;165,709618;203772;0;79.206910760301959885;86.502707;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;8,286308167479457e+17;79,206911;86,502707;165,709618;1664382383;1,0;1,0;165,710232;165,710232;165,709618;0,118083;0,120422;0,237891;-0,000614;-0,000614;17106016,0;-4e-06;-4e-06;0,237891;0,001436;-0,000614;-4e-06;-7e-06;1,0;0,0;0,0;-7e-06;0,001436;0,238505;0,999803;0,999797;1,000203;1,000197;0,0;1,0;1,0;1,0;1,0
209285#15109492;0x5c44e637af2e4b6ab49bdab458ebcb26dca1b6bf;0x5777d92f208679db4b9778590fa3cab3ac9e2168;989,258012;988,805779;988,805962;209285;0;473.861066740085505927;514.944895;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1,9779574790781693e+18;473,861067;514,944895;988,805962;1657384283;1,0;1,0;988,805779;988,805779;988,805962;0,220073;0,231978;0,452233;0,000183;0,000183;9546393,0;0,0;0,0;0,452233;0,000457;0,000183;0,0;1e-06;1,0;0,0;0,0;1e-06;0,000457;0,452051;0,999503;0,999498;1,000503;1,000497;0,0;1,0;1,0;1,0;1,0
212143#16332146;0x19c8d2773df01ee536dd4ce1159340429b824238;0x5777d92f208679db4b9778590fa3cab3ac9e2168;19041,272766;19034,474976;19034,464929;212143;0;8520.831177556451689474;10513.633751;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1,904022049442783e+19;8520,831178;10513,633751;19034,464929;1672819883;1,0;1,0;19034,474976;19034,474976;19034,464929;3,328887;3,47895;6,79779;-0,010048;-0,010048;24551397,0;-1e-06;-1e-06;6,79779;0,000357;-0,010048;-1e-06;-1e-06;1,0;0,0;0,0;-1e-06;0,000357;6,807837;0,998903;0,999098;1,000903;1,001098;0,0;1,0;1,0;1,0;1,0
213667#14664458;0xaf5d6846a4b7c2cdfabebf001382bc9cba4dd266;0x5777d92f208679db4b9778590fa3cab3ac9e2168;1237031,908991;1234791,547705;1234787,247694;213667;0;264041.785056613240641372;970745.462637;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1,1938149435716702e+21;81097,076675;276991,351342;358088,428017;1651034861;1,0;1,0;358089,548835;358089,548835;358088,428017;123,188765;129,794906;251,862854;-1,120817;-1,120817;2582379,0;-3e-06;-3e-06;2240,361286;0,001814;-4,300012;-3e-06;-3,8e-05;0,29;0,0;0,0;-1,3e-05;0,000703;252,983671;0,999503;0,999897;1,000103;1,000497;0,0;1,0;1,0;1,0;1,0
213667#17540536;0xaf5d6846a4b7c2cdfabebf001382bc9cba4dd266;0x5777d92f208679db4b9778590fa3cab3ac9e2168;1237031,908991;1234791,547705;1234787,247694;213667;0;264041.785056613240641372;970745.462637;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2,922788310123744e+21;182944,708381;693754,111295;876698,819676;1687502195;1,0;1,0;876701,998871;876701,998871;876698,819676;988,388265;1003,289361;1988,498432;-3,179195;-3,179195;39049713,0;-4e-06;-4e-06;2240,361286;0,001814;-4,300012;-3e-06;-3e-06;0,71;0,0;0,0;-1,3e-05;0,002268;1991,677626;0,999503;0,999897;1,000103;1,000497;0,0;1,0;1,0;1,0;1,0
