id;owner;pool_id;position_amountCollectedUSD;position_amountDepositedUSD;position_amountWithdrawnUSD;position_id;position_liquidity;position_withdrawnToken0;position_withdrawnToken1;position_token0.id;position_token1.id;event_amount;event_amount0;event_amount1;event_amountUSD;event_timestamp;price_0;price_1;initialValue;HODLValue;finalValue;event_fees0;event_fees1;lossVersusHODLFees;lossVersusHODLExact;lossVersusHODLEst;weightedDurationSeconds;IL_initial;IL_final;absolute_return;relative_return;IL_total_abs;IL_total_rel;IL_annualized;relativeBurnSize;priceQuotient;IL_formula;IL_formula_total;IL_annualized_total;IL_fees;event_feesUSD;price0_lower;price1_lower;price0_upper;price1_upper
226612#14941305;0x48c89d77ae34ae475e4523b25ab01e363dce5a78;0x5777d92f208679db4b9778590fa3cab3ac9e2168;3766.1304;3765.3395;3765.338;226612;0;1471.136842549764384938;2294.201199;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;7.532029136420279e+18;1471.1368;2294.2012;3765.338;1654906223;1.0;1.0;3765.3395;3765.3395;3765.338;0.3918;0.4005;0.7909;-0.0015;-0.0015;3834660.0;-0.0;-0.0;0.7909;0.0002;-0.0015;-0.0;-0.0;1.0;1.0;-0.0;-0.0;-0.0;0.0002;0.7924;0.9994;1.0006;1.0004;0.9996
228404#14710907;0x92c48a51df43e0ec3ebc1a53d0e6f8d40f5bacac;0x5777d92f208679db4b9778590fa3cab3ac9e2168;375327.0882;375182.4795;375325.309;228404;0;176565.830116340296449108;198759.478899;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;3.7543866654553014e+20;176565.8301;198759.4789;375325.309;1651666874;1.0;1.0;375325.2594;375325.2594;375325.309;0.962;0.8172;1.8289;0.0497;0.0497;315011.0;0.0;0.0;144.6087;0.0004;0.0497;0.0;0.0;1.0;1.0;-0.0;-0.0;0.0;0.0;1.7792;0.9989;1.0011;1.0009;0.9991
233208#14737041;0xe09568554ba1820af4cf5dbacbc4db1575167452;0x5777d92f208679db4b9778590fa3cab3ac9e2168;510.8327;510.8319;510.8318;233208;0;197.595471116477033774;313.236322;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;5.3788079168545894e+17;197.5955;313.2363;510.8318;1652026242;1.0;1.0;510.8319;510.8319;510.8318;0.0004;0.0006;0.0009;-0.0001;-0.0001;89746.0;-0.0;-0.0;0.0009;0.0;-0.0001;-0.0;-0.0001;1.0;1.0;-0.0;-0.0;-0.0001;0.0;0.0009;0.9988;1.0012;1.0007;0.9993
234127#16962040;0x6ac41cb0d3563d20ca25b53382bb5ce1f5cfc5c5;0x5777d92f208679db4b9778590fa3cab3ac9e2168;302.1493;301.1259;301.1259;234127;0;138.690376001050840294;162.435504;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;3.012169125174012e+17;138.6904;162.4355;301.1259;1680446183;1.0;1.0;301.1259;301.1259;301.1259;0.5107;0.5128;1.0234;-0.0001;-0.0001;28459799.0;-0.0;-0.0;1.0234;0.0034;-0.0001;-0.0;-0.0;1.0;1.0;-0.0;-0.0;-0.0;0.0034;1.0234;0.9989;1.0011;1.0009;0.9991
234127#16962040;0x6ac41cb0d3563d20ca25b53382bb5ce1f5cfc5c5;0x5777d92f208679db4b9778590fa3cab3ac9e2168;302.1493;301.1259;301.1259;234127;0;138.690376001050840294;162.435504;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;3.012169125174012e+17;138.6904;162.4355;301.1259;1680446183;1.0;1.0;301.1259;301.1259;301.1259;0.5107;0.5128;1.0234;-0.0001;-0.0001;28459799.0;-0.0;-0.0;1.0234;0.0034;-0.0001;-0.0;-0.0;1.0;1.0;-0.0;-0.0;-0.0;0.0034;1.0234;0.9989;1.0011;1.0009;0.9991
235763#14785859;0x9f049fd537cf360a7189a82d628475ea654dc425;0x5777d92f208679db4b9778590fa3cab3ac9e2168;1150.1843;1150.1126;1150.1123;235763;0;517.293607138579365031;632.818731;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1.1504601176667052e+18;517.2936;632.8187;1150.1123;1652698957;1.0;1.0;1150.1126;1150.1126;1150.1123;0.035;0.037;0.0717;-0.0003;-0.0003;670091.0;-0.0;-0.0;0.0717;0.0001;-0.0003;-0.0;-0.0;1.0;1.0;-0.0;-0.0;-0.0;0.0001;0.072;0.9989;1.0011;1.0009;0.9991
236234#14804062;0x5638a1eac0aecf84ba70ba91b6637b1d8d18884e;0x5777d92f208679db4b9778590fa3cab3ac9e2168;293.5027;293.4049;293.4048;236234;0;133.562118868399106673;159.842635;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1.4671697134309215e+18;133.5621;159.8426;293.4048;1652950504;1.0;1.0;293.4049;293.4049;293.4048;0.0472;0.0507;0.0977;-0.0002;-0.0002;880447.0;-0.0;-0.0;0.0977;0.0003;-0.0002;-0.0;-0.0;1.0;1.0;-0.0;-0.0;-0.0;0.0003;0.0979;0.9998;1.0002;1.0002;0.9998
237219#14753802;0x71be2d26bd69d20e977cd0ba0cc55e57003414c0;0x5777d92f208679db4b9778590fa3cab3ac9e2168;11888.782;11888.7141;11888.7155;237219;0;5605.778103384480472545;6282.937426;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;1.189230570852374e+19;5605.7781;6282.9374;11888.7155;1652257612;1.0;1.0;11888.7141;11888.7141;11888.7155;0.0352;0.0313;0.0679;0.0015;0.0015;43601.0;0.0;0.0;0.0679;0.0;0.0015;0.0;0.0001;1.0;1.0;-0.0;-0.0;0.0001;0.0;0.0665;0.9989;1.0011;1.0009;0.9991
237224#14769680;0x16ffa5aea03b7d540438689f06b9404e01691b34;0x5777d92f208679db4b9778590fa3cab3ac9e2168;2299.8021;2298.4142;2299.3827;237224;0;931.090082735633548243;1368.292659;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;9.198586323195715e+18;931.0901;1368.2927;2299.3827;1652476058;1.0;1.0;2299.3853;2299.3853;2299.3827;0.2023;0.2171;0.4168;-0.0026;-0.0026;261281.0;-0.0;-0.0;1.3879;0.0006;-0.0026;-0.0;-0.0001;1.0;1.0;-0.0;-0.0;-0.0001;0.0002;0.4194;0.9997;1.0003;1.0002;0.9998
237893#15208664;0x22dc297cdd314f4c47422f4ab7b6218316af291d;0x5777d92f208679db4b9778590fa3cab3ac9e2168;327693.1272;327605.9848;327599.8359;237893;0;0;327599.835853;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;3.2763216273543125e+21;0.0;327599.8359;327599.8359;1658710811;1.0;1.0;327605.9848;327605.9848;327599.8359;39.4575;53.8338;87.1424;-6.1489;-6.1489;6373866.0;-0.0;-0.0;87.1424;0.0003;-6.1489;-0.0;-0.0001;1.0;1.0;-0.0;-0.0;-0.0001;0.0003;93.2913;0.9998;1.0002;1.0;1.0
