id;owner;pool_id;position_amountCollectedUSD;position_amountDepositedUSD;position_amountWithdrawnUSD;position_id;position_liquidity;position_withdrawnToken0;position_withdrawnToken1;position_token0.id;position_token1.id;event_amount;event_amount0;event_amount1;event_amountUSD;event_timestamp;price_0;price_1;initialValue;HODLValue;finalValue;event_fees0;event_fees1;lossVersusHODLFees;lossVersusHODLExact;lossVersusHODLEst;weightedDurationSeconds;IL_initial;IL_final;absolute_return;relative_return;IL_total_abs;IL_total_rel;IL_annualized;relativeBurnSize;priceQuotient;IL_formula;IL_formula_total;IL_annualized_total;IL_fees;event_feesUSD;price0_lower;price1_lower;price0_upper;price1_upper
248345#14921076;0x6d707f73f621722fec0e6a260f43f24ccc8d4997;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;1555008.0855;1561127.7153;1536381.9184;248345;0;0;885.118682400096392069;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;9.17049316093718e+16;0.0;449.3489;786338.6559;1654608724;1.0;1762.9214;790454.2012;792173.3686;792166.8104;9932.9263;4.7096;12536.1588;-5834.7126;-6.5582;318758.9193;-0.0074;-0.0074;-6119.6298;-0.0039;10876.4106;0.007;-0.5216;0.5118;1.0022;-0.0;-0.0016;9390324034891614.0;0.0159;18370.8714;0.0004;2785.0081;0.0006;1758.1705
248345#14939394;0x6d707f73f621722fec0e6a260f43f24ccc8d4997;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;1555008.0855;1561127.7153;1536381.9184;248345;0;0;885.118682400096392069;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;8.893364642646144e+16;0.0;435.7698;750043.2625;1654877646;1.0;1679.7888;771580.1024;733332.1393;732001.1822;0.0;0.1483;16966.4189;16711.1232;-1330.9571;18546.0;0.0217;0.0223;-6119.6298;-0.0039;10876.4106;0.007;1.9235055865346172e+16;0.4882;0.9487;-0.0032;-0.0016;9390324034891614.0;0.0226;255.2957;0.0004;2785.0081;0.0006;1758.1705
248371#14921376;0x46a0b4fa58141aba23185e79f7047a7dfd0ff100;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;1159919.3844;1240488.3322;1116760.4289;248371;0;58335.501092;666.499068700284813693;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1.1111991028692572e+18;58335.5011;491.5898;930926.2082;1654612657;1.0;1785.7781;932481.1866;934791.1634;936205.7262;13890.1212;8.439;25004.6711;-3864.9552;1414.5628;301130.7577;-0.0041;-0.0042;-80568.9478;-0.0649;-4077.0101;-0.0033;-0.3534;0.8336;1.004;-0.0002;-0.0407;-0.3018;0.0269;28869.6262;0.0005;1829.9191;0.0006;1758.1705
248371#14975912;0x46a0b4fa58141aba23185e79f7047a7dfd0ff100;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;1159919.3844;1240488.3322;1116760.4289;248371;0;58335.501092;666.499068700284813693;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3.703997009564191e+17;0.0;174.9093;185834.2207;1655420794;1.0;1063.6728;308351.3658;186046.2756;186046.2756;7798.7288;4.4524;14077.2744;-212.0549;0.0;811057.0;-0.0007;-0.0011;-80568.9478;-0.0649;-4077.0101;-0.0033;-0.0435;0.1664;0.6034;-0.2436;-0.0407;-0.3018;0.0758;14289.3292;0.0005;1829.9191;0.0006;1758.1705
248373#14975919;0x46a0b4fa58141aba23185e79f7047a7dfd0ff100;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;84766.7199;124687.9204;74264.2456;248373;0;0;69.999999999999999876;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;2.9796313033481734e+17;0.0;70.0;74264.2456;1655420924;1.0;1063.6728;124687.92;74457.096;74457.096;6298.8305;3.4819;10309.6239;-192.8504;0.0;1123730.0;-0.0015;-0.0026;-39921.2004;-0.3202;-192.8504;-0.0015;-0.0704;1.0;0.5971;-0.2504;-0.2504;-0.0704;0.1388;10502.4743;0.0005;1829.9191;0.0006;1793.6861
249273#15512004;0x88477fa95ef7797a0dbc9a98ab878f103591220a;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;2537.154;2260.2266;2243.8289;249273;0;1314.768123;0.523234109946043424;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;94113338915807.0;1314.7681;0.5232;2243.8289;1662858960;1.0;1763.9299;2260.2385;2238.3012;2237.7164;125.4139;0.0946;298.8528;5.5276;-0.5848;8394903.0;0.0024;0.0025;276.9274;0.1225;5.5276;0.0024;0.0093;1.0;0.99;-0.0;-0.0;0.0093;0.1332;293.3252;0.0003;3016.9512;0.0013;790.0285
249431#18196885;0xa92a40457e419c5ec245a646da09112cdcc6cfb6;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;23.2914;21.6283;19.7485;249431;0;8.024971;0.007355628421526923;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;587847630165.0;8.025;0.0074;19.7485;1695452339;1.0;1593.8115;21.7049;19.8962;19.7485;1.6617;0.0012;3.3952;-0.1477;-0.1477;40956724.0;-0.0068;-0.0075;1.663;0.0769;-0.1477;-0.0068;-0.0058;1.0;0.9099;-0.0026;-0.0026;-0.0058;0.1719;3.5429;0.0002;6323.1011;0.0015;686.8226
249530#14943294;0x36e9eadfa192962b43c5824e95181a0b20bdf6b2;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;6360.8718;6906.561;6247.1313;249530;0;0;3.754255534228819394;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1481371498543907.0;0.0;3.7543;6247.1313;1654936228;1.0;1570.6862;6908.3764;6305.0627;5896.7574;42.3721;0.0429;55.8091;-57.9313;-408.3053;431337.0;-0.0084;-0.0093;-545.6893;-0.079;-57.9313;-0.0084;-0.4942;1.0;0.8536;-0.053;-0.053;-0.4942;0.0089;113.7404;0.0005;2104.8933;0.0006;1689.235
250220#14955024;0x46a0b4fa58141aba23185e79f7047a7dfd0ff100;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;664483.1759;889290.6263;634987.342;250220;0;0;499.999999999999999565;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1.0694744967411795e+18;0.0;500.0;634987.342;1655109170;1.0;1205.6928;892889.05;602846.4;602846.4;16350.6586;9.0173;61636.7759;32140.942;0.0;496413.0;0.036;0.0506;-224807.4505;-0.2528;32140.942;0.0361;22.0802;1.0;0.6752;-0.1899;-0.1899;22.0802;0.0971;29495.8338;0.0005;1866.8841;0.0006;1793.6861
250273#14931031;0xac89a53c033d5146da003ee21ac8fadb5ac34db3;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;194781.4569;194893.8898;194688.5464;250273;0;81030.781986;63.102537245697298227;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;9289078435321440.0;81030.782;63.1025;194688.5464;1654754768;1.0;1798.7011;195372.3685;194534.8853;194533.3851;46.7299;0.0256;246.5715;153.6611;-1.5002;75827.858;0.0008;0.0008;-112.4329;-0.0006;153.6611;0.0008;0.3887;1.0;0.9957;-0.0;-0.0;0.3887;0.0013;92.9104;0.0003;3540.3967;0.0009;1132.3507
250274#14957087;0xb0a6f90f11c5ae94e30476a7534191194492a91b;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;215036.6592;248308.2771;201601.7575;250274;0;15583.941352;150.430100400636899774;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;2.324450169774764e+16;0.0;150.4301;186017.8162;1655139778;1.0;1235.064;233678.2054;206967.3841;185790.8015;2576.1044;2.8717;-14822.3533;-20949.5679;-21176.5826;327268.7524;-0.0897;-0.1126;-33271.6179;-0.134;-22334.8388;-0.0899;-1.0;0.9227;0.7951;-0.0536;-0.0497;-0.9274;-0.0797;6127.2146;0.0005;2104.8933;0.0008;1251.4348
250274#18715398;0xb0a6f90f11c5ae94e30476a7534191194492a91b;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;215036.6592;248308.2771;201601.7575;250274;0;15583.941352;150.430100400636899774;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1483691597728573.0;15583.9414;0.0;15583.9414;1701721871;1.0;2228.6289;14796.2676;16969.2122;15583.9414;3146.256;1.8673;5922.4162;-1385.2709;-1385.2709;46834738.0;-0.0936;-0.0889;-33271.6179;-0.134;-22334.8388;-0.0899;-0.0608;0.0773;1.0532;-0.0028;-0.0497;-0.9274;0.38;7307.6871;0.0005;2104.8933;0.0008;1251.4348
250290#14938073;0x6d707f73f621722fec0e6a260f43f24ccc8d4997;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;772628.1377;787841.4542;769576.533;250290;0;0;435.350369157646822066;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1.0172029741500197e+17;0.0;435.3504;769576.533;1654858745;1.0;1767.7177;802640.6901;769627.164;769576.5533;1520.4223;0.857;3000.9738;-50.631;-50.6107;229192.0517;-0.0001;-0.0001;-15213.3165;-0.0193;-50.631;-0.0001;-0.009;1.0;0.9588;-0.0023;-0.0023;-0.009;0.0039;3051.6048;0.0004;2675.8117;0.0006;1793.6861
250290#14938073;0x6d707f73f621722fec0e6a260f43f24ccc8d4997;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;772628.1377;787841.4542;769576.533;250290;0;0;435.350369157646822066;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1.0172029741500197e+17;0.0;435.3504;769576.533;1654858745;1.0;1767.7177;802640.6901;769627.164;769576.5533;1520.4223;0.857;3000.9738;-50.631;-50.6107;229192.0517;-0.0001;-0.0001;-15213.3165;-0.0193;-50.631;-0.0001;-0.009;1.0;0.9588;-0.0023;-0.0023;-0.009;0.0039;3051.6048;0.0004;2675.8117;0.0006;1793.6861
250818#14959530;0xac89a53c033d5146da003ee21ac8fadb5ac34db3;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;144040.0997;205541.3148;140224.7285;250818;0;0;125.631711442123120899;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1.4701081338003456e+16;0.0;125.6317;140224.7285;1655176099;1.0;1169.4457;205404.5132;169536.9554;146919.4647;1569.9497;1.8346;-25496.8557;-29312.2269;-22617.4906;420590.0;-0.1427;-0.209;-61501.2152;-0.2992;-29312.2269;-0.1426;-1.0;1.0;0.7153;-0.0842;-0.0842;-1.0;-0.1818;3815.3712;0.0004;2570.8968;0.0008;1251.4348
251462#15666539;0x99f689747338a193dc1dd367af9ff8e059d4e189;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;17911.396;22392.1381;16645.4685;251462;0;0;12.89393156172779391;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;952559745503887.0;0.0;12.8939;16645.4685;1664786987;1.0;1290.9532;22199.6079;17498.2706;16645.4622;596.4135;0.4003;413.1254;-852.8021;-852.8084;9935358.0;-0.0384;-0.0512;-4480.7421;-0.2001;-852.8021;-0.0381;-0.1538;1.0;0.7498;-0.0348;-0.0348;-0.1538;0.0248;1265.9275;0.0002;5608.1213;0.0007;1383.0425
251514#14958054;0x7fe339001cd2b1356fca201ec0569b1803b5f2bf;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;21291.7433;30262.0987;21291.7433;251514;0;0;17.091429361517017522;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1997626757592032.0;0.0;17.0914;21291.7433;1655153843;1.0;1243.564;29616.7381;21254.2863;21254.2863;0.0;0.0;37.4571;37.4571;0.0;290918.0;0.0013;0.0018;-8970.3553;-0.2964;37.4571;0.0012;0.2101;1.0;0.7176;-0.0675;-0.0675;0.2101;0.0018;0.0;0.0002;4411.5574;0.0006;1793.6861
251593#14943786;0x6d707f73f621722fec0e6a260f43f24ccc8d4997;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;693711.0067;748440.8369;693314.6837;251593;0;0;435.786912038174393054;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;8.717615817363373e+16;0.0;435.7869;693314.6837;1654943644;1.0;1583.4982;732753.0234;693165.5589;690067.7908;0.0;0.2491;545.4477;149.1247;-3097.7681;65789.0;0.0002;0.0002;-54729.8302;-0.0731;149.1247;0.0002;0.1087;1.0;0.9417;-0.0041;-0.0041;0.1087;0.0008;396.323;0.0004;2675.8117;0.0006;1689.235
252046#14945225;0x6d707f73f621722fec0e6a260f43f24ccc8d4997;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;735037.8833;772992.8073;734624.3813;252046;0;0;486.087013742761356851;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;8.996418424880722e+16;0.0;486.087;734624.3813;1654964415;1.0;1532.9046;769572.5015;746350.0391;745125.0194;0.0002;0.2736;-11312.1557;-11725.6578;-1225.0197;20257.0;-0.0152;-0.016;-37954.924;-0.0491;-11725.6578;-0.0152;-1.0;1.0;0.9682;-0.0012;-0.0012;-1.0;-0.0154;413.5021;0.0004;2519.9921;0.0006;1559.3667
252083#14960708;0xa8bee92d2441cadb543b93f1b414482955fc1a0d;0x7bea39867e4169dbe237d55c8242a8f2fcdcc387;3148.7269;3799.3233;3097.5456;252083;0;0;2.509842413861394066;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;528749287422877.0;0.0;2.5098;3097.5456;1655193746;1.0;1217.3502;3799.2937;3338.5875;3055.3572;19.1972;0.0258;-189.8605;-241.0419;-283.2303;246240.0;-0.0634;-0.0778;-650.5964;-0.1712;-241.0419;-0.0634;-1.0;1.0;0.8042;-0.0641;-0.0641;-1.0;-0.0613;51.1814;0.0005;1943.0692;0.0008;1328.8153
