id;owner;pool_id;position_amountCollectedUSD;position_amountDepositedUSD;position_amountWithdrawnUSD;position_id;position_liquidity;position_withdrawnToken0;position_withdrawnToken1;position_token0.id;position_token1.id;event_amount;event_amount0;event_amount1;event_amountUSD;event_timestamp;price_0;price_1;initialValue;HODLValue;finalValue;event_fees0;event_fees1;lossVersusHODLFees;lossVersusHODLExact;lossVersusHODLEst;weightedDurationSeconds;IL_initial;IL_final;absolute_return;relative_return;IL_total_abs;IL_total_rel;IL_annualized;relativeBurnSize;priceQuotient;IL_formula;IL_formula_total;IL_annualized_total;IL_fees;event_feesUSD;price0_lower;price1_lower;price0_upper;price1_upper
198345#14722574;0xa507b355d6288a232ac692dad36af80ff1eba062;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;2277807.0414;2405571.9271;2222618.4948;198345;0;28.84480236;446.300007977177592081;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;7769361485410959.0;10.5418;171.0152;849080.7888;1651826898;36282.8115;2724.6143;900865.8488;868470.8081;848434.9829;0.2954;3.9788;2183.409;-19390.0193;-20035.8252;5745365.0;-0.0215;-0.0228;-127764.8857;-0.0531;-63819.2215;-0.0265;-0.1192;0.382;0.9418;-0.0082;-0.0387;-0.1718;0.0026;21573.4283;11.762;0.085;14.7444;0.0678
198345#14753635;0xa507b355d6288a232ac692dad36af80ff1eba062;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;2277807.0414;2405571.9271;2222618.4948;198345;0;28.84480236;446.300007977177592081;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;7769361485410959.0;10.7395;168.3839;709565.6771;1652255315;30540.9826;2302.3801;900865.8488;733883.6569;715678.0146;0.0314;0.4217;-22405.413;-24317.9798;-18205.6423;6173782.0;-0.027;-0.0343;-127764.8857;-0.0531;-63819.2215;-0.0265;-0.1633;0.3192;0.7944;-0.0888;-0.0387;-0.1718;-0.0316;1912.5668;11.762;0.085;14.7444;0.0678
199237#14945210;0xe639a5b0cd39d2b05d15616b33460799682fa72d;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;7794.1129;13603.0121;7468.6119;199237;0;0;4.90107269958116913;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;75566361636555.0;0.0;4.9011;7468.6119;1654964136;28359.2574;1532.9046;13568.4736;8052.641;7512.8769;0.0064;0.0943;-258.528;-584.029;-539.7641;8664828.0;-0.043;-0.0782;-5808.8991;-0.427;-584.029;-0.0429;-0.2566;1.0;0.5537;-0.2561;-0.2561;-0.2566;-0.0346;325.501;12.6527;0.079;17.6874;0.0565
200362#14895078;0x27af3cdc1a923ea6a2d3e989b9206290a64ef9ef;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;912138.2625;993386.4997;889551.9426;200362;0;23.88407965;172.800372870771709806;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3930488657061685.0;0.0;172.8004;315311.1249;1654230093;30405.0061;1820.0685;442938.821;325002.489;314508.5155;0.2854;4.0927;10161.4923;-9691.3641;-10493.9736;7659831.0;-0.0219;-0.0307;-81248.2372;-0.0818;-14540.861;-0.0146;-0.1207;0.3545;0.71;-0.1449;-0.0539;-0.3062;0.0322;19852.8565;12.8954;0.0775;16.2462;0.0616
200362#15324681;0x27af3cdc1a923ea6a2d3e989b9206290a64ef9ef;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;912138.2625;993386.4997;889551.9426;200362;0;23.88407965;172.800372870771709806;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;7863273838836575.0;23.8841;0.0;574240.8177;1660274860;24040.4259;1902.9165;550514.9272;579090.3145;574183.447;0.0565;0.722;-2116.0334;-4849.4969;-4906.8675;510443.0;-0.0088;-0.0084;-81248.2372;-0.0818;-14540.861;-0.0146;-0.408;0.6455;1.043;-0.0039;-0.0539;-0.3062;-0.0037;2733.4635;12.8954;0.0775;16.2462;0.0616
200362#14895078;0x27af3cdc1a923ea6a2d3e989b9206290a64ef9ef;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;912138.2625;993386.4997;889551.9426;200362;0;23.88407965;172.800372870771709806;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;3930488657061685.0;0.0;172.8004;315311.1249;1654230093;30405.0061;1820.0685;442938.821;325002.489;314508.5155;0.2854;4.0927;10161.4923;-9691.3641;-10493.9736;7659831.0;-0.0219;-0.0307;-81248.2372;-0.0818;-14540.861;-0.0146;-0.1207;0.3545;0.71;-0.1449;-0.0539;-0.3062;0.0322;19852.8565;12.8954;0.0775;16.2462;0.0616
200362#15324681;0x27af3cdc1a923ea6a2d3e989b9206290a64ef9ef;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;912138.2625;993386.4997;889551.9426;200362;0;23.88407965;172.800372870771709806;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;7863273838836575.0;23.8841;0.0;574240.8177;1660274860;24040.4259;1902.9165;550514.9272;579090.3145;574183.447;0.0565;0.722;-2116.0334;-4849.4969;-4906.8675;510443.0;-0.0088;-0.0084;-81248.2372;-0.0818;-14540.861;-0.0146;-0.408;0.6455;1.043;-0.0039;-0.0539;-0.3062;-0.0037;2733.4635;12.8954;0.0775;16.2462;0.0616
200590#14875045;0xe981ef2a8455f24c20e210f706cafb421331305e;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;575.9342;686.8322;541.2538;200590;0;0;0.272381963001968711;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;9976437316940.0;0.0;0.2724;541.2538;1653947887;31799.2829;1987.1108;688.5135;541.4149;541.2531;0.0006;0.0081;34.5193;-0.1611;-0.1618;7307277.0;-0.0002;-0.0003;-110.898;-0.1615;-0.1611;-0.0002;-0.0013;1.0;0.7861;-0.1034;-0.1034;-0.0013;0.0638;34.6804;12.999;0.0769;15.0422;0.0665
200599#14875112;0x6071a7d5b1c8d575b36b65c919a8b19b53ab4741;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;1233.8785;1467.03;1159.6257;200599;0;0;0.583291499443956256;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;21213308490729.0;0.0;0.5833;1159.6257;1653948944;31779.5503;1996.0711;1474.4126;1164.6726;1164.2913;0.0012;0.0174;69.206;-5.0468;-0.3813;7307587.0;-0.0034;-0.0044;-233.1515;-0.1589;-5.0468;-0.0034;-0.0187;1.0;0.7897;-0.101;-0.101;-0.0187;0.0597;74.2528;12.999;0.0769;15.0573;0.0664
201221#15016560;0x40e652fe0ec7329dc80282a6db8f03253046efde;0x4585fe77225b41b697c938b018e2ac67ac5a20c0;135342.3987;297853.4634;130473.2647;201221;0;0;113.575228116342133761;0x2260fac5e5542a773aa44fbcfedf7c193bc2c599;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;1725215082486274.0;0.0;113.5752;130473.2647;1656045681;20982.0272;1147.1073;297865.7228;138737.6162;130282.9733;0.1289;1.8808;-3395.2175;-8264.3515;-8454.643;8997969.9888;-0.0277;-0.0633;-162511.0647;-0.5456;-8264.3515;-0.0277;-0.2051;1.0;0.4374;-0.3638;-0.3638;-0.2051;-0.026;4869.134;11.9996;0.0833;16.9939;0.0588
