id;owner;pool_id;position_amountCollectedUSD;position_amountDepositedUSD;position_amountWithdrawnUSD;position_id;position_liquidity;position_withdrawnToken0;position_withdrawnToken1;position_token0.id;position_token1.id;event_amount;event_amount0;event_amount1;event_amountUSD;event_timestamp;price_0;price_1;initialValue;HODLValue;finalValue;event_fees0;event_fees1;lossVersusHODLFees;lossVersusHODLExact;lossVersusHODLEst;weightedDurationSeconds;IL_initial;IL_final;absolute_return;relative_return;IL_total_abs;IL_total_rel;IL_annualized;relativeBurnSize;priceQuotient;IL_formula;IL_formula_total;IL_annualized_total;event_feesUSD;price0_lower;price1_lower;price0_upper;price1_upper
153368#13644667;0xce9cde38b04b7030510190f6a5048808a2e7c7df;0x5777d92f208679db4b9778590fa3cab3ac9e2168;1003203.9086784739;1002245.6938352474;1002241.7449887068;153368;0;494416.252322706784412671;507825.492666;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;6.468906601429096e+20;494416.2523227068;507825.492666;1002241.7449887068;1637311701.0;1.0;1.0;1002245.6938352474;1002245.6938352474;1002241.7449887068;479.29494776713176;482.868742;958.2148432264851;-3.9488465406466275;-3.9488465406466275;113945.91326382435;-3.939998510281205e-06;-3.940014033930629e-06;958.2148432264803;0.0009560678076447739;-3.9488465406466275;-3.939998510281205e-06;-0.0010906035539238745;1.0;0.9999960600014898;-2.5050424706265433e-09;-2.5050424706265433e-09;-0.0010906035539238745;962.1636897671317;0.9984039987918403;1.001598552499881;1.0015036982576582;0.998498559455872
153648#13642581;0xf4844a06d4f995c4c03195afcb5aa59dcbb5b4fc;0x5777d92f208679db4b9778590fa3cab3ac9e2168;11344.257147137263;11301.654611667018;11301.339744889403;153648;0;3910.592294889403226984;7390.74745;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;6.112210415445302e+18;3910.592294889403;7390.74745;11301.339744889403;1637282385.0;1.0;1.0;11301.654611667018;11301.654611667018;11301.339744889403;21.38666724786058;21.530735;42.60253547024563;-0.3148667776149523;-0.3148667776149523;426122.99999999994;-2.7860237145267776e-05;-2.7861013359707085e-05;42.60253547024513;0.0037695839179393543;-0.3148667776149523;-2.7860237145267776e-05;-0.0020612182402498513;1.0;0.9999721397628547;-1.0494763686704472e-07;-1.0494763686704472e-07;-0.0020612182402498513;42.91740224786058;0.9976056348984711;1.0024001118455717;1.0013034275591122;0.9986982691527487
154992#13639306;0x3bd04a7ffc87c27d136e9fbbd2dd08758f8ea2f5;0x5777d92f208679db4b9778590fa3cab3ac9e2168;454006.6591889126;452799.64697863365;452745.3327429275;154992;0;272123.99993092746280052;180621.332812;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;9.056447488760155e+20;272123.9999309275;180621.332812;452745.3327429275;1637238082.0;1.0;1.0;452799.6469786337;452799.6469786337;452745.3327429275;631.2195209851589;630.106925;1207.0122102789273;-54.31423570623156;-54.31423570623156;118094.94737797396;-0.00011995202749969124;-0.000119966417714728;1207.0122102789464;0.00266566508682791;-54.31423570623156;-0.00011995202749969125;-0.03155116014093984;1.0;0.9998800479725003;-7.196366796127172e-06;-7.196366796127172e-06;-0.03155116014093984;1261.326445985159;0.9995027924774801;1.0004974548608188;1.0005027451661754;0.9994975074595204
155053#13682309;0xd1c04737c664b1baae54021fdbd22b9841c5d9dc;0x5777d92f208679db4b9778590fa3cab3ac9e2168;258525.00630337364;257878.20787423739;257874.30420198521;155053;0;163785.534641985226639677;94088.76956;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2.5795750941621056e+20;163785.53464198523;94088.76956;257874.30420198521;1637827218.0;1.0;1.0;257878.2078742374;257878.2078742374;257874.30420198524;322.5081923884033;328.193909;646.7984291362037;-3.9036722521996126;-3.9036722521705087;699343.0000000001;-1.5137658526397716e-05;-1.5137887678572205e-05;646.7984291362518;0.002508154661334097;-3.9036722521996126;-1.5137658526397718e-05;-0.0006828636205752359;1.0;0.9999848623414738;-5.730513969122357e-08;-5.730513969122357e-08;-0.0006828636205752359;650.7021013884033;0.9993029219000711;1.0006975643567653;1.0013034275591122;0.9986982691527487
155112#13696895;0x1578a50910f1850c046f66191818401d8be45fb5;0x5777d92f208679db4b9778590fa3cab3ac9e2168;145020.74260037212;143760.09006299954;143746.09553;155112;0;0;143746.09553;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;7.188013996093967e+20;0.0;143746.09553;143746.09553;1638027914.0;1.0;1.0;143760.09006299954;143760.09006299954;143746.09553;629.7064023721157;644.940668;1260.6525373725622;-13.994532999553485;-13.994532999553485;887221.0;-9.734644012410331e-05;-9.735591737608489e-05;1260.6525373725744;0.008769141260416034;-13.994532999553485;-9.734644012410331e-05;-0.0034570358228134257;1.0;0.9999026535598758;-1.1847749496697507e-05;-1.1847749496697507e-05;-0.0034570358228134257;1274.6470703721156;0.9997027030310036;1.0002973853807686;1.000102644098377;0.9998973664363527
155137#13721328;0x9e205bc57cc11ea4e38d12e0de43e923b61ba236;0x5777d92f208679db4b9778590fa3cab3ac9e2168;754173.1799741804;749153.2053173264;749151.9029031835;155137;0;335758.906212183487626418;413392.996691;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2.5500141329246186e+21;157917.4498836277;224550.061831;382467.51171462773;1638365182.0;1.0;1.0;382469.850972136;382469.850972136;382467.51171462773;2221.1066399348233;2223.256376;4442.02375842654;-2.339257508283481;-2.339257508283481;1218417.8027271796;-6.116187987988372e-06;-6.116225395972671e-06;5019.974656854058;0.006700865218520552;-2.339257508283481;-3.1225355396999444e-06;-0.00015840108144016263;0.5105339921482598;0.999993883812012;-6.235113939549513e-08;-3.183237611057476e-08;-8.086913646824785e-05;4444.363015934823;0.9998026733013067;1.0001973656442043;1.000102644098377;0.9998973664363527
155137#13770348;0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89;0x5777d92f208679db4b9778590fa3cab3ac9e2168;754173.1799741804;749153.2053173264;749151.9029031835;155137;0;335758.906212183487626418;413392.996691;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;;;;;;1.0;1.0;0.0;0.0;0.0;290.3593520621034;286.55470300000025;0.0;0.0;0.0;0.0;0.0;0.0;5019.974656854058;0.006700865218520552;-2.339257508283481;-3.1225355396999444e-06;0.0;0.0;0.0;0.0;-3.183237611057476e-08;-8.086913646824785e-05;576.9140550621037;0.9998026733013067;1.0001973656442043;1.000102644098377;0.9998973664363527
155137#13721328;0x9e205bc57cc11ea4e38d12e0de43e923b61ba236;0x5777d92f208679db4b9778590fa3cab3ac9e2168;754173.1799741804;749153.2053173264;749151.9029031835;155137;0;335758.906212183487626418;413392.996691;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2.5500141329246186e+21;157917.4498836277;224550.061831;382467.51171462773;1638365182.0;1.0;1.0;382469.850972136;382469.850972136;382467.51171462773;2221.1066399348233;2223.256376;4442.02375842654;-2.339257508283481;-2.339257508283481;1218417.8027271796;-6.116187987988372e-06;-6.116225395972671e-06;5019.974656854058;0.006700865218520552;-2.339257508283481;-3.1225355396999444e-06;-0.00015840108144016263;0.5105339921482598;0.999993883812012;-6.235113939549513e-08;-3.183237611057476e-08;-8.086913646824785e-05;4444.363015934823;0.9998026733013067;1.0001973656442043;1.000102644098377;0.9998973664363527
155137#13770348;0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89;0x5777d92f208679db4b9778590fa3cab3ac9e2168;754173.1799741804;749153.2053173264;749151.9029031835;155137;0;335758.906212183487626418;413392.996691;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;;;;;;1.0;1.0;0.0;0.0;0.0;290.3593520621034;286.55470300000025;0.0;0.0;0.0;0.0;0.0;0.0;5019.974656854058;0.006700865218520552;-2.339257508283481;-3.1225355396999444e-06;0.0;0.0;0.0;0.0;-3.183237611057476e-08;-8.086913646824785e-05;576.9140550621037;0.9998026733013067;1.0001973656442043;1.000102644098377;0.9998973664363527
155137#13721328;0x9e205bc57cc11ea4e38d12e0de43e923b61ba236;0x5777d92f208679db4b9778590fa3cab3ac9e2168;754173.1799741804;749153.2053173264;749151.9029031835;155137;0;335758.906212183487626418;413392.996691;0x6b175474e89094c44da98b954eedeac495271d0f;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;2.5500141329246186e+21;157917.4498836277;224550.061831;382467.51171462773;1638365182.0;1.0;1.0;382469.850972136;382469.850972136;382467.51171462773;2221.1066399348233;2223.256376;4442.02375842654;-2.339257508283481;-2.339257508283481;1218417.8027271796;-6.116187987988372e-06;-6.116225395972671e-06;5019.974656854058;0.006700865218520552;-2.339257508283481;-3.1225355396999444e-06;-0.00015840108144016263;0.5105339921482598;0.999993883812012;-6.235113939549513e-08;-3.183237611057476e-08;-8.086913646824785e-05;4444.363015934823;0.9998026733013067;1.0001973656442043;1.000102644098377;0.9998973664363527
