blockNumber,collectedFeesToken0,collectedFeesToken1,depositedToken0,depositedToken1,feeGrowthInside0LastX128,feeGrowthInside1LastX128,id,liquidity,owner,withdrawnToken0,withdrawnToken1,position_amountCollectedUSD,position_amountDepositedUSD,position_amountWithdrawnUSD,position_collectedFeesToken0,position_collectedFeesToken1,position_collectedToken0,position_collectedToken1,position_depositedToken0,position_depositedToken1,position_feeGrowthInside0LastX128,position_feeGrowthInside1LastX128,position_id,position_liquidity,position_owner,position_tickLower,position_tickUpper,position_withdrawnToken0,position_withdrawnToken1,pool_feeGrowthGlobal0X128,pool_feeGrowthGlobal1X128,transaction_blockNumber,burns_amount,burns_amount0,burns_amount1,burns_amountUSD,burns_id,collects_amount0,collects_amount1,collects_amountUSD,collects_id,mints_amount,mints_amount0,mints_amount1,mints_amountUSD,mints_id,mints_timestamp
13632088,0,0,143760.090062999549410199,0,0,0,155112#13632088,718801399609396751747,0x1578a50910f1850c046f66191818401d8be45fb5,0,0,145020.742600372115638699,143760.090062999549410199,143746.09553,629.706402372115638699,644.940668,629.706402372115638699,144391.036198,143760.090062999549410199,0,298104574060224400707721760177418674564,305316513355735030564738357,155112,0,0x1578a50910f1850c046f66191818401d8be45fb5,-276327,-276323,0,143746.09553,23693842705888354660499436352398395110622,29288135444708490005325417576,13632088,,,,,,,,,,718801399609396751747,143760.090062999549410199,0,143760.090062999549410199,0xd71857050cc46d956114271ed31f2756cdb9387e42de64aed2ce11ff21681a1d#301,1637140693
13696895,629.706402372115638699,644.940668,143760.090062999549410199,0,298104574060224400707721760177418674564,305316513355735030564738357,155112#13696895,0,0x1578a50910f1850c046f66191818401d8be45fb5,0,143746.09553,145020.742600372115638699,143760.090062999549410199,143746.09553,629.706402372115638699,644.940668,629.706402372115638699,144391.036198,143760.090062999549410199,0,298104574060224400707721760177418674564,305316513355735030564738357,155112,0,0x1578a50910f1850c046f66191818401d8be45fb5,-276327,-276323,0,143746.09553,23693842705888354660499436352398395110622,29288135444708490005325417576,13696895,718801399609396751747,0,143746.09553,143746.09553,0x43940a6f3ee447be57303d559a9b6a7f868a2b3196bfe0e83ff5f7068bc23cc3#3033,629.706402372115638699,144391.036198,145020.742600372115638699,0x43940a6f3ee447be57303d559a9b6a7f868a2b3196bfe0e83ff5f7068bc23cc3#3034,,,,,,
13632420,0,0,112656.442018832964663771,229484.331979,115792089237316195423570985008687907853269289599416360773008012296300049713921,115792089237316195423570985008687907853269984665640563344305778818952697207173,155137#13632420,2281146543222309254172,0x9e205bc57cc11ea4e38d12e0de43e923b61ba236,0,0,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13632420,,,,,,,,,,2281146543222309254172,112656.442018832964663771,229484.331979,342140.773997832964663771,0xa080fc31fc57dc50a39ed245b95e86745889118051238100f8e0b20573bdf989#312,1637145087
13633616,0,0,152985.518993136074014327,229484.331979,24845557251787446675940543864800566046,21420062826160643941927144,155137#13633616,2550014132924618881135,0x9e205bc57cc11ea4e38d12e0de43e923b61ba236,0,0,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13633616,,,,,,,,,,268867589702309626963,40329.076974303109350556,0,40329.076974303109350556,0x8a1a030c490e35c2bfe828ed9d223ae60f5ec251c71dd264e4e8a23fc75f9a4e#383,1637160994
13721328,2221.106639934823419067,2223.256376,152985.518993136074014327,229484.331979,298389735168489065792153408520381828657,298315350514916575592683764,155137#13721328,0,0x9e205bc57cc11ea4e38d12e0de43e923b61ba236,157917.449883627718673158,224550.061831,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13721328,2550014132924618881135,157917.449883627718673158,224550.061831,382467.511714627718673158,0x020ae21dc9802aa4a41f51660a1764dc72d1544773a2ce23eb9091e1a7857c1c#4076,160138.556523562542092225,226773.318207,386911.874730562542092225,0x020ae21dc9802aa4a41f51660a1764dc72d1544773a2ce23eb9091e1a7857c1c#4077,,,,,,
13721337,2221.106639934823419067,2223.256376,152985.518993136074014327,229484.331979,298389735168489065792153408520381828657,298315350514916575592683764,155137#13721337,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,157917.449883627718673158,224550.061831,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13721337,,,,,,,,,,,,,,,
13721604,2221.106639934823419067,2223.256376,292895.555131326406031778,456257.650186,298981238582138482908928372372732452671,299066788137845908582811876,155137#13721604,2444778160985436610872,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,157917.449883627718673158,224550.061831,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13721604,,,,,,,,,,2444778160985436610872,139910.036138190332017451,226773.318207,366683.354345190332017451,0x9446a4dfbd8a0a1ef469239523d1838505e8ae41ca7a3b233dea576ecaecb268#4095,1638369039
13770348,2511.465991996926691435,2509.811079,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137#13770348,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,335758.906212183487626418,413392.996691,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13770348,2444778160985436610872,177841.45632855576895326,188842.93486,366684.39118855576895326,0x2f224632b422dab60806d3f29d6b3c20b6cf97d64f20d2e3bf4e80a2d884df53#6539,178131.815680617872225628,189129.489563,367261.305243617872225628,0x2f224632b422dab60806d3f29d6b3c20b6cf97d64f20d2e3bf4e80a2d884df53#6540,,,,,,
13632420,0,0,112656.442018832964663771,229484.331979,115792089237316195423570985008687907853269289599416360773008012296300049713921,115792089237316195423570985008687907853269984665640563344305778818952697207173,155137#13632420,2281146543222309254172,0x9e205bc57cc11ea4e38d12e0de43e923b61ba236,0,0,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13632420,,,,,,,,,,2281146543222309254172,112656.442018832964663771,229484.331979,342140.773997832964663771,0xa080fc31fc57dc50a39ed245b95e86745889118051238100f8e0b20573bdf989#312,1637145087
13633616,0,0,152985.518993136074014327,229484.331979,24845557251787446675940543864800566046,21420062826160643941927144,155137#13633616,2550014132924618881135,0x9e205bc57cc11ea4e38d12e0de43e923b61ba236,0,0,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13633616,,,,,,,,,,268867589702309626963,40329.076974303109350556,0,40329.076974303109350556,0x8a1a030c490e35c2bfe828ed9d223ae60f5ec251c71dd264e4e8a23fc75f9a4e#383,1637160994
13721328,2221.106639934823419067,2223.256376,152985.518993136074014327,229484.331979,298389735168489065792153408520381828657,298315350514916575592683764,155137#13721328,0,0x9e205bc57cc11ea4e38d12e0de43e923b61ba236,157917.449883627718673158,224550.061831,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13721328,2550014132924618881135,157917.449883627718673158,224550.061831,382467.511714627718673158,0x020ae21dc9802aa4a41f51660a1764dc72d1544773a2ce23eb9091e1a7857c1c#4076,160138.556523562542092225,226773.318207,386911.874730562542092225,0x020ae21dc9802aa4a41f51660a1764dc72d1544773a2ce23eb9091e1a7857c1c#4077,,,,,,
13721337,2221.106639934823419067,2223.256376,152985.518993136074014327,229484.331979,298389735168489065792153408520381828657,298315350514916575592683764,155137#13721337,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,157917.449883627718673158,224550.061831,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13721337,,,,,,,,,,,,,,,
13721604,2221.106639934823419067,2223.256376,292895.555131326406031778,456257.650186,298981238582138482908928372372732452671,299066788137845908582811876,155137#13721604,2444778160985436610872,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,157917.449883627718673158,224550.061831,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13721604,,,,,,,,,,2444778160985436610872,139910.036138190332017451,226773.318207,366683.354345190332017451,0x9446a4dfbd8a0a1ef469239523d1838505e8ae41ca7a3b233dea576ecaecb268#4095,1638369039
13770348,2511.465991996926691435,2509.811079,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137#13770348,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,335758.906212183487626418,413392.996691,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13770348,2444778160985436610872,177841.45632855576895326,188842.93486,366684.39118855576895326,0x2f224632b422dab60806d3f29d6b3c20b6cf97d64f20d2e3bf4e80a2d884df53#6539,178131.815680617872225628,189129.489563,367261.305243617872225628,0x2f224632b422dab60806d3f29d6b3c20b6cf97d64f20d2e3bf4e80a2d884df53#6540,,,,,,
13632420,0,0,112656.442018832964663771,229484.331979,115792089237316195423570985008687907853269289599416360773008012296300049713921,115792089237316195423570985008687907853269984665640563344305778818952697207173,155137#13632420,2281146543222309254172,0x9e205bc57cc11ea4e38d12e0de43e923b61ba236,0,0,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13632420,,,,,,,,,,2281146543222309254172,112656.442018832964663771,229484.331979,342140.773997832964663771,0xa080fc31fc57dc50a39ed245b95e86745889118051238100f8e0b20573bdf989#312,1637145087
13633616,0,0,152985.518993136074014327,229484.331979,24845557251787446675940543864800566046,21420062826160643941927144,155137#13633616,2550014132924618881135,0x9e205bc57cc11ea4e38d12e0de43e923b61ba236,0,0,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13633616,,,,,,,,,,268867589702309626963,40329.076974303109350556,0,40329.076974303109350556,0x8a1a030c490e35c2bfe828ed9d223ae60f5ec251c71dd264e4e8a23fc75f9a4e#383,1637160994
13721328,2221.106639934823419067,2223.256376,152985.518993136074014327,229484.331979,298389735168489065792153408520381828657,298315350514916575592683764,155137#13721328,0,0x9e205bc57cc11ea4e38d12e0de43e923b61ba236,157917.449883627718673158,224550.061831,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13721328,2550014132924618881135,157917.449883627718673158,224550.061831,382467.511714627718673158,0x020ae21dc9802aa4a41f51660a1764dc72d1544773a2ce23eb9091e1a7857c1c#4076,160138.556523562542092225,226773.318207,386911.874730562542092225,0x020ae21dc9802aa4a41f51660a1764dc72d1544773a2ce23eb9091e1a7857c1c#4077,,,,,,
13721337,2221.106639934823419067,2223.256376,152985.518993136074014327,229484.331979,298389735168489065792153408520381828657,298315350514916575592683764,155137#13721337,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,157917.449883627718673158,224550.061831,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13721337,,,,,,,,,,,,,,,
13721604,2221.106639934823419067,2223.256376,292895.555131326406031778,456257.650186,298981238582138482908928372372732452671,299066788137845908582811876,155137#13721604,2444778160985436610872,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,157917.449883627718673158,224550.061831,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13721604,,,,,,,,,,2444778160985436610872,139910.036138190332017451,226773.318207,366683.354345190332017451,0x9446a4dfbd8a0a1ef469239523d1838505e8ae41ca7a3b233dea576ecaecb268#4095,1638369039
13770348,2511.465991996926691435,2509.811079,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137#13770348,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,335758.906212183487626418,413392.996691,754173.179974180414317853,749153.205317326406031778,749151.902903183487626418,2511.465991996926691435,2509.811079,338270.372204180414317853,415902.80777,292895.555131326406031778,456257.650186,339395607932319841218865058127411731236,338951598209221997454515192,155137,0,0x130c239e55e2ee9778cac8c3d1fadd69dd75cb89,-276326,-276323,335758.906212183487626418,413392.996691,23693842705888354660499436352398395110622,29288135444708490005325417576,13770348,2444778160985436610872,177841.45632855576895326,188842.93486,366684.39118855576895326,0x2f224632b422dab60806d3f29d6b3c20b6cf97d64f20d2e3bf4e80a2d884df53#6539,178131.815680617872225628,189129.489563,367261.305243617872225628,0x2f224632b422dab60806d3f29d6b3c20b6cf97d64f20d2e3bf4e80a2d884df53#6540,,,,,,
13633439,0,0,0,197235.790066,22965872768755007557697617225296657691,24009779713773368249838100,155197#13633439,1972552528904075606523,0x3bd04a7ffc87c27d136e9fbbd2dd08758f8ea2f5,0,0,401475.4050193601268760327200882911,400006.844616846845854976,400006.673152,732.942433107284993866,736.059797,732.942433107284993866,400742.732949,21519.614813846845854976,378487.229803,104399032774515344072137742742525071266,105523310985045627417736387,155197,0,0x3bd04a7ffc87c27d136e9fbbd2dd08758f8ea2f5,-276326,-276324,0,400006.673152,23693842705888354660499436352398395110622,29288135444708490005325417576,13633439,,,,,,,,,,1972552528904075606523,0,197235.790066,197235.790066,0xf900824eea892e5e96831acc6dcc95d898f9e0b556823e837167456706fc342c#369,1637158605
13639901,0,0,21519.614813846845854976,378487.229803,60621820036724959609361175204535286357,61301182832180291425761325,155197#13639901,4000461449927965052192,0x3bd04a7ffc87c27d136e9fbbd2dd08758f8ea2f5,0,0,401475.4050193601268760327200882911,400006.844616846845854976,400006.673152,732.942433107284993866,736.059797,732.942433107284993866,400742.732949,21519.614813846845854976,378487.229803,104399032774515344072137742742525071266,105523310985045627417736387,155197,0,0x3bd04a7ffc87c27d136e9fbbd2dd08758f8ea2f5,-276326,-276324,0,400006.673152,23693842705888354660499436352398395110622,29288135444708490005325417576,13639901,,,,,,,,,,2027908921023889445669,21519.614813846845854976,181251.439737,202771.054550846845854976,0x2bd5acc51c79a79995289ca98e1ca887ff184108e63fe9bf849e628b745bfc92#656,1637246120
