blockNumber,collectedFeesToken0,collectedFeesToken1,depositedToken0,depositedToken1,feeGrowthInside0LastX128,feeGrowthInside1LastX128,id,liquidity,owner,withdrawnToken0,withdrawnToken1,position_amountCollectedUSD,position_amountDepositedUSD,position_amountWithdrawnUSD,position_collectedFeesToken0,position_collectedFeesToken1,position_collectedToken0,position_collectedToken1,position_depositedToken0,position_depositedToken1,position_feeGrowthInside0LastX128,position_feeGrowthInside1LastX128,position_id,position_liquidity,position_owner,position_tickLower,position_tickUpper,position_withdrawnToken0,position_withdrawnToken1,pool_feeGrowthGlobal0X128,pool_feeGrowthGlobal1X128,transaction_blockNumber,burns_amount,burns_amount0,burns_amount1,burns_amountUSD,burns_id,collects_amount0,collects_amount1,collects_amountUSD,collects_id,mints_amount,mints_amount0,mints_amount1,mints_amountUSD,mints_id,mints_timestamp
12927255,0,0,2003.306781583979448432,5164.5282,4130779265344247714583151606473249171552,4215011694497961992587668303,100135#12927255,7169000761131051295,0xce66c6a88bd7bec215aa04fda4cf7c81055521d0,0,0,7167.847060194075187818,7167.834981583979448432,7167.826784651891379345,0.012568542183808473,0.007707,2013.049065194075187818,5154.797995,2003.306781583979448432,5164.5282,4131375841272407785017577763844851522301,4215377548638180691675446364,100135,0,0xce66c6a88bd7bec215aa04fda4cf7c81055521d0,-276330,-276310,2013.036496651891379345,5154.790288,731627172805798735695380921846547016017833,4604522097097248659888444208718,12927255,,,,,,,,,,7169000761131051295,2003.306781583979448432,5164.5282,7167.834981583979448432,0x10a9a8cf0a15b7416b9bcb13b07ab6c5ad7f816531425923f6e7e29370e988c1#53318,1627652043
12927685,0.012568542183808473,0.007707,2003.306781583979448432,5164.5282,4131375841272407785017577763844851522301,4215377548638180691675446364,100135#12927685,0,0xce66c6a88bd7bec215aa04fda4cf7c81055521d0,2013.036496651891379345,5154.790288,7167.847060194075187818,7167.834981583979448432,7167.826784651891379345,0.012568542183808473,0.007707,2013.049065194075187818,5154.797995,2003.306781583979448432,5164.5282,4131375841272407785017577763844851522301,4215377548638180691675446364,100135,0,0xce66c6a88bd7bec215aa04fda4cf7c81055521d0,-276330,-276310,2013.036496651891379345,5154.790288,731627172805798735695380921846547016017833,4604522097097248659888444208718,12927685,7169000761131051295,2013.036496651891379345,5154.790288,7167.826784651891379345,0x01b7697914794455979ad09bab2d300f4e2eab257f0d10361f5c3056f55ed3c4#53346,2013.049065194075187818,5154.797995,7167.847060194075187818,0x01b7697914794455979ad09bab2d300f4e2eab257f0d10361f5c3056f55ed3c4#53347,,,,,,
12927692,0,0,541.841344175750039087,499.303475,4860666819525897714961459262505366252384,4945216536763997369717260029,100176#12927692,694403999335032827,0x1b95b8a82966615a084397932bcbf514e2be6f20,0,0,1048.903420507743458614,1041.144819175750039087,1041.110581335502178002,3.905016172241280612,3.887823,589.779659507743458614,459.123761,541.841344175750039087,499.303475,6774261999316457763565333434613355744793,6850386662944281531250264265,100176,0,0x1b95b8a82966615a084397932bcbf514e2be6f20,-276330,-276300,585.874643335502178002,455.235938,731627172805798735695380921846547016017833,4604522097097248659888444208718,12927692,,,,,,,,,,694403999335032827,541.841344175750039087,499.303475,1041.144819175750039087,0x237af61c7d4b0727e061bbab0c8606ae6a90d38420ce8b59ed77e4af27506be9#53348,1627657831
13392528,3.905016172241280612,3.887823,541.841344175750039087,499.303475,6774261999316457763565333434613355744793,6850386662944281531250264265,100176#13392528,0,0x1b95b8a82966615a084397932bcbf514e2be6f20,585.874643335502178002,455.235938,1048.903420507743458614,1041.144819175750039087,1041.110581335502178002,3.905016172241280612,3.887823,589.779659507743458614,459.123761,541.841344175750039087,499.303475,6774261999316457763565333434613355744793,6850386662944281531250264265,100176,0,0x1b95b8a82966615a084397932bcbf514e2be6f20,-276330,-276300,585.874643335502178002,455.235938,731627172805798735695380921846547016017833,4604522097097248659888444208718,13392528,694403999335032827,585.874643335502178002,455.235938,1041.110581335502178002,0x106309e3cc119624d12f325125ff106d544a999ac9f5dc8b42963ed6b550fca1#85566,589.779659507743458614,459.123761,1048.903420507743458614,0x106309e3cc119624d12f325125ff106d544a999ac9f5dc8b42963ed6b550fca1#85567,,,,,,
12927784,0,0,1412.673261855987707986,1400,4693728099358327228782557895966724518066,4749461435926635641348314327,100188#12927784,225729476917120864,0x3f7a68da5f8d8963ae0f6d0bb6f3d84c71d64885,0,0,2815.192873808865413914,2812.673261855987707986,2812.662420838804958902,1.267919970060455012,1.262533,1427.847960808865413914,1387.344913,1412.673261855987707986,1400,6605090382968762024592031556809692385937,6652704264486598267307776113,100188,0,0x3f7a68da5f8d8963ae0f6d0bb6f3d84c71d64885,-276440,-276190,1426.580040838804958902,1386.08238,731627172805798735695380921846547016017833,4604522097097248659888444208718,12927784,,,,,,,,,,225729476917120864,1412.673261855987707986,1400,2812.673261855987707986,0xf803a230981097b55eb44feba0a6a77eb5a5e80b4d131e5031133b3682d90700#53352,1627659075
13391770,1.267919970060455012,1.262533,1412.673261855987707986,1400,6605090382968762024592031556809692385937,6652704264486598267307776113,100188#13391770,0,0x3f7a68da5f8d8963ae0f6d0bb6f3d84c71d64885,1426.580040838804958902,1386.08238,2815.192873808865413914,2812.673261855987707986,2812.662420838804958902,1.267919970060455012,1.262533,1427.847960808865413914,1387.344913,1412.673261855987707986,1400,6605090382968762024592031556809692385937,6652704264486598267307776113,100188,0,0x3f7a68da5f8d8963ae0f6d0bb6f3d84c71d64885,-276440,-276190,1426.580040838804958902,1386.08238,731627172805798735695380921846547016017833,4604522097097248659888444208718,13391770,225729476917120864,1426.580040838804958902,1386.08238,2812.662420838804958902,0x8d007c73d743f6a0fe6c42f549a31aead4651b503319e7ab46a984b5b676bd9e#85534,1427.847960808865413914,1387.344913,2815.192873808865413914,0x8d007c73d743f6a0fe6c42f549a31aead4651b503319e7ab46a984b5b676bd9e#85535,,,,,,
12928534,0,0,500.5861135030732971,404.906963,3333529454432581850080874983726869316947,3375579445145570631746497967,100270#12928534,1811387093957668560,0xd62be29b52e9640fd8d426e7e5046ef179f8f995,0,0,913.619788099324801642,905.4930765030732971,905.411955696817126593,4.127653402507675049,4.080179,606.957964099324801642,306.661824,500.5861135030732971,404.906963,4108939456148869336824008885677061775168,4142071181135737357929545669,100270,0,0xd62be29b52e9640fd8d426e7e5046ef179f8f995,-276320,-276310,602.830310696817126593,302.581645,731627172805798735695380921846547016017833,4604522097097248659888444208718,12928534,,,,,,,,,,1811387093957668560,500.5861135030732971,404.906963,905.4930765030732971,0x6df14c004a91acc718414714b46d6c9226f8297a7e176ba35d2267e55f57bb90#53410,1627668980
13380351,4.127653402507675049,4.080179,500.5861135030732971,404.906963,4108939456148869336824008885677061775168,4142071181135737357929545669,100270#13380351,0,0xd62be29b52e9640fd8d426e7e5046ef179f8f995,602.830310696817126593,302.581645,913.619788099324801642,905.4930765030732971,905.411955696817126593,4.127653402507675049,4.080179,606.957964099324801642,306.661824,500.5861135030732971,404.906963,4108939456148869336824008885677061775168,4142071181135737357929545669,100270,0,0xd62be29b52e9640fd8d426e7e5046ef179f8f995,-276320,-276310,602.830310696817126593,302.581645,731627172805798735695380921846547016017833,4604522097097248659888444208718,13380351,1811387093957668560,602.830310696817126593,302.581645,905.411955696817126593,0xaa05fde4abc5c6c904eda0d5770efb6d4276cc1cd6a9a4f7c4d1b30d4869a135#85109,606.957964099324801642,306.661824,913.619788099324801642,0xaa05fde4abc5c6c904eda0d5770efb6d4276cc1cd6a9a4f7c4d1b30d4869a135#85110,,,,,,
12931213,0,0,382.782260663292554522,370,3335734971323424310430629428054064168968,3381561826216723577066535803,100645#12931213,1505839637141206312,0x0ab5eb45374dbc4d109c1cace993c029a76e3c83,0,0,760.73066258873286032,752.782260663292554522,752.542484300727652307,4.184778288005208013,4.0034,756.72726258873286032,4.0034,382.782260663292554522,370,4281390953380849921855368539500327118150,4286230972971290588663571083,100645,0,0x0ab5eb45374dbc4d109c1cace993c029a76e3c83,-276320,-276310,752.542484300727652307,0,731627172805798735695380921846547016017833,4604522097097248659888444208718,12931213,,,,,,,,,,1505839637141206312,382.782260663292554522,370,752.782260663292554522,0xd841ca15f3bc4ad96c98d808be27eb5db48e1c3bf5ac7e1104ff03adbfcce459#53673,1627705890
14169054,4.184778288005208013,4.0034,382.782260663292554522,370,4281390953380849921855368539500327118150,4286230972971290588663571083,100645#14169054,0,0x0ab5eb45374dbc4d109c1cace993c029a76e3c83,752.542484300727652307,0,760.73066258873286032,752.782260663292554522,752.542484300727652307,4.184778288005208013,4.0034,756.72726258873286032,4.0034,382.782260663292554522,370,4281390953380849921855368539500327118150,4286230972971290588663571083,100645,0,0x0ab5eb45374dbc4d109c1cace993c029a76e3c83,-276320,-276310,752.542484300727652307,0,731627172805798735695380921846547016017833,4604522097097248659888444208718,14169054,1505839637141206312,752.542484300727652307,0,752.542484300727652307,0xe537971bd30b0927a2eb5e808b1b41159ea68f361b144ec0cd875b445ea7ee44#95801,756.72726258873286032,4.0034,760.73066258873286032,0xe537971bd30b0927a2eb5e808b1b41159ea68f361b144ec0cd875b445ea7ee44#95802,,,,,,
